[09/16/2020 13:33:30 / FxUtilitiesController.php:326]
symbol	USDJPY
period	5
dp	dp_2__All_True
this file	[ea-6_tester-1].(20200910_093925).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20200916_133330_213562).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200910_093925[eap-2.id-1].[USDJPY-5].dir
order_type	sell
account : 	20117981

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
11	28413266	2020.09.10 04:30:00	106.252	106.269	106.245	106.229	106.201	106.181	106.18	106.178	106.182	106.204	106.225	106.2	1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	0.008	0.016	-0.026	-0.017	-0.027	-0.018	0	-0.001	0.004	0.023	0.021	-0.025	1	2	-3	-2	-3	-2	-1	-1	1	3	3	-3	62.28769	67.25608	66.61184	58.32808	53.74178	49.40033	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	61.06185	64.16546	57.37006	53.40133	47.36543	43.65542	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	0.4042	0.88935	0.61215	0.6123	0.2561	-0.2541	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	2	1	3	3	5	5	5	5	5	4	3	4	28413266	2020.09.10 04:30:01	sell	0.10	usdjpy	106.200	106.195	106.033	2020.09.10 05:09:36	106.195	50
12	28413301	2020.09.10 04:35:00	106.269	106.245	106.229	106.201	106.181	106.18	106.178	106.182	106.204	106.225	106.2	106.195	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	0.016	-0.026	-0.017	-0.027	-0.018	0	-0.001	0.004	0.023	0.021	-0.025	-0.005	2	-3	-2	-3	-2	-1	-1	1	3	3	-3	-1	67.25608	66.61184	58.32808	53.74178	49.40033	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	64.16546	57.37006	53.40133	47.36543	43.65542	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	0.88935	0.61215	0.6123	0.2561	-0.2541	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	1	3	3	5	5	5	5	5	4	3	4	4	28413301	2020.09.10 04:35:00	sell	0.10	usdjpy	106.195	106.195	106.033	2020.09.10 05:09:36	106.195	0
13	28413346	2020.09.10 04:40:00	106.245	106.229	106.201	106.181	106.18	106.178	106.182	106.204	106.225	106.2	106.195	106.175	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-0.026	-0.017	-0.027	-0.018	0	-0.001	0.004	0.023	0.021	-0.025	-0.005	-0.02	-3	-2	-3	-2	-1	-1	1	3	3	-3	-1	-2	66.61184	58.32808	53.74178	49.40033	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	57.37006	53.40133	47.36543	43.65542	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	0.61215	0.6123	0.2561	-0.2541	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	3	3	5	5	5	5	5	4	3	4	4	5	28413346	2020.09.10 04:40:04	sell	0.10	usdjpy	106.174	106.111	105.953	2020.09.10 07:58:25	106.111	630
14	28413389	2020.09.10 04:45:00	106.229	106.201	106.181	106.18	106.178	106.182	106.204	106.225	106.2	106.195	106.175	106.172	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-0.017	-0.027	-0.018	0	-0.001	0.004	0.023	0.021	-0.025	-0.005	-0.02	-0.003	-2	-3	-2	-1	-1	1	3	3	-3	-1	-2	-1	58.32808	53.74178	49.40033	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	53.40133	47.36543	43.65542	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	0.6123	0.2561	-0.2541	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	3	5	5	5	5	5	4	3	4	4	5	5	28413389	2020.09.10 04:45:01	sell	0.10	usdjpy	106.168	106.111	105.953	2020.09.10 07:58:25	106.111	570
15	28413423	2020.09.10 04:50:00	106.201	106.181	106.18	106.178	106.182	106.204	106.225	106.2	106.195	106.175	106.172	106.175	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-0.027	-0.018	0	-0.001	0.004	0.023	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-3	-2	-1	-1	1	3	3	-3	-1	-2	-1	1	53.74178	49.40033	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	47.36543	43.65542	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	0.2561	-0.2541	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	5	5	5	5	5	4	3	4	4	5	5	5	28413423	2020.09.10 04:50:16	sell	0.10	usdjpy	106.168	106.111	105.953	2020.09.10 07:58:25	106.111	570
16	28413494	2020.09.10 04:50:00	106.201	106.181	106.18	106.178	106.182	106.204	106.225	106.2	106.195	106.175	106.172	106.175	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-0.027	-0.018	0	-0.001	0.004	0.023	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-3	-2	-1	-1	1	3	3	-3	-1	-2	-1	1	53.74178	49.40033	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	47.36543	43.65542	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	0.2561	-0.2541	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	5	5	5	5	5	4	3	4	4	5	5	5	28413494	2020.09.10 04:55:03	sell	0.10	usdjpy	106.153	106.207	106.045	2020.09.10 05:20:08	106.207	-540
17	28413663	2020.09.10 05:00:00	106.18	106.178	106.182	106.204	106.225	106.2	106.195	106.175	106.172	106.175	106.152	106.156	1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	0	-0.001	0.004	0.023	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-0.02	0.003	-1	-1	1	3	3	-3	-1	-2	-1	1	-2	1	47.30169	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	43.47618	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	-0.143	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	5	5	5	4	3	4	4	5	5	5	5	5	28413663	2020.09.10 05:00:01	sell	0.10	usdjpy	106.156	106.211	106.051	2020.09.10 05:20:11	106.211	-550
18	28413776	2020.09.10 05:05:00	106.178	106.182	106.204	106.225	106.2	106.195	106.175	106.172	106.175	106.152	106.156	106.163	-1	1	1	1	-1	-1	-1	-1	1	-1	1	1	-0.001	0.004	0.023	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-0.02	0.003	0.007	-1	1	3	3	-3	-1	-2	-1	1	-2	1	1	49.08149	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	36.10856	43.10363	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	-0.2211	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.4473	5	5	4	3	4	4	5	5	5	5	5	5	28413776	2020.09.10 05:05:17	sell	0.10	usdjpy	106.164	106.111	105.953	2020.09.10 07:58:25	106.111	530
19	28413852	2020.09.10 05:10:00	106.182	106.204	106.225	106.2	106.195	106.175	106.172	106.175	106.152	106.156	106.163	106.193	1	1	1	-1	-1	-1	-1	1	-1	1	1	1	0.004	0.023	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-0.02	0.003	0.007	0.029	1	3	3	-3	-1	-2	-1	1	-2	1	1	3	49.69554	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	36.10856	34.60617	44.11188	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	-0.1943	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.4473	-0.4539	5	4	3	4	4	5	5	5	5	5	5	4	28413852	2020.09.10 05:10:03	sell	0.10	usdjpy	106.191	106.111	105.953	2020.09.10 07:58:25	106.111	800
20	28413895	2020.09.10 05:15:00	106.204	106.225	106.2	106.195	106.175	106.172	106.175	106.152	106.156	106.163	106.193	106.185	1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	0.023	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-0.02	0.003	0.007	0.029	-0.004	3	3	-3	-1	-2	-1	1	-2	1	1	3	-1	51.83465	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	36.10856	34.60617	34.13794	49.31216	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	-0.107	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.4473	-0.4539	-0.469	4	3	4	4	5	5	5	5	5	5	4	4	28413895	2020.09.10 05:15:23	sell	0.10	usdjpy	106.185	106.111	105.953	2020.09.10 07:58:25	106.111	740
21	28413920	2020.09.10 05:20:00	106.225	106.2	106.195	106.175	106.172	106.175	106.152	106.156	106.163	106.193	106.185	106.193	1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	0.021	-0.025	-0.005	-0.02	-0.003	0.003	-0.02	0.003	0.007	0.029	-0.004	0.008	3	-3	-1	-2	-1	1	-2	1	1	3	-1	1	54.1779	53.91321	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	36.34271	34.85144	34.38673	33.1057	53.64596	48.45443	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	49.56086	0.1836	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.50765	-0.4539	-0.469	-0.551	3	4	4	5	5	5	5	5	5	4	4	3	28413920	2020.09.10 05:20:03	sell	0.10	usdjpy	106.196	106.111	105.953	2020.09.10 07:58:25	106.111	850
22	28413970	2020.09.10 05:25:00	106.2	106.195	106.175	106.172	106.175	106.152	106.156	106.163	106.193	106.185	106.193	106.173	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-0.025	-0.005	-0.02	-0.003	0.003	-0.02	0.003	0.007	0.029	-0.004	0.008	-0.022	-3	-1	-2	-1	1	-2	1	1	3	-1	1	-3	53.91321	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	36.34271	34.85144	34.38673	33.1057	33.20458	48.45443	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	49.56086	45.64098	-0.1078	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.50765	-0.4539	-0.469	-0.551	-0.7848000000000001	4	4	5	5	5	5	5	5	4	4	3	4	28413970	2020.09.10 05:25:03	sell	0.10	usdjpy	106.173	106.111	105.953	2020.09.10 07:58:25	106.111	620
23	28414106	2020.09.10 05:30:00	106.195	106.175	106.172	106.175	106.152	106.156	106.163	106.193	106.185	106.193	106.173	106.176	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-0.005	-0.02	-0.003	0.003	-0.02	0.003	0.007	0.029	-0.004	0.008	-0.022	0.003	-1	-2	-1	1	-2	1	1	3	-1	1	-3	1	49.5263	45.64415	39.6423	39.30251	38.90867	37.63553	36.34271	34.85144	34.38673	33.1057	33.20458	34.38572	47.48696	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	49.56086	45.64098	46.31146	-0.3404	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.50765	-0.4539	-0.469	-0.551	-0.7848000000000001	-0.43195	4	5	5	5	5	5	5	4	4	3	4	4	28414106	2020.09.10 05:30:01	sell	0.10	usdjpy	106.177	106.111	105.953	2020.09.10 07:58:25	106.111	660
24	28414133	2020.09.10 05:35:00	106.175	106.172	106.175	106.152	106.156	106.163	106.193	106.185	106.193	106.173	106.176	106.169	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-0.02	-0.003	0.003	-0.02	0.003	0.007	0.029	-0.004	0.008	-0.022	0.003	-0.007	-2	-1	1	-2	1	1	3	-1	1	-3	1	-1	45.64415	39.6423	39.30251	38.90867	37.63553	36.34271	34.85144	34.38673	33.1057	33.20458	34.38572	36.33659	43.80432	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	49.56086	45.64098	46.31146	44.94973	-0.6496	-1.0388	-0.61215	-0.7242	-0.782	-0.50765	-0.4539	-0.469	-0.551	-0.7848000000000001	-0.43195	-0.2656	5	5	5	5	5	5	4	4	3	4	4	4	28414133	2020.09.10 05:35:09	sell	0.10	usdjpy	106.169	106.111	105.953	2020.09.10 07:58:25	106.111	580
25	28414179	2020.09.10 05:40:00	106.172	106.175	106.152	106.156	106.163	106.193	106.185	106.193	106.173	106.176	106.169	106.157	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	-0.003	0.003	-0.02	0.003	0.007	0.029	-0.004	0.008	-0.022	0.003	-0.007	-0.012	-1	1	-2	1	1	3	-1	1	-3	1	-1	-2	39.6423	39.30251	38.90867	37.63553	36.34271	34.85144	34.38673	33.1057	33.20458	34.38572	36.33659	36.83177	43.27443	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	49.56086	45.64098	46.31146	44.94973	42.68489	-1.0388	-0.61215	-0.7242	-0.782	-0.50765	-0.4539	-0.469	-0.551	-0.7848000000000001	-0.43195	-0.2656	-0.2256	5	5	5	5	5	4	4	3	4	4	4	5	28414179	2020.09.10 05:40:00	sell	0.10	usdjpy	106.156	106.111	105.953	2020.09.10 07:58:25	106.111	450
26	28414214	2020.09.10 05:45:00	106.175	106.152	106.156	106.163	106.193	106.185	106.193	106.173	106.176	106.169	106.157	106.166	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	0.003	-0.02	0.003	0.007	0.029	-0.004	0.008	-0.022	0.003	-0.007	-0.012	0.01	1	-2	1	1	3	-1	1	-3	1	-1	-2	2	39.30251	38.90867	37.63553	36.34271	34.85144	34.38673	33.1057	33.20458	34.38572	36.33659	36.83177	41.84928	43.98766	39.93547	40.93162	42.68269	49.44388	47.85917	49.56086	45.64098	46.31146	44.94973	42.68489	44.87757	-0.61215	-0.7242	-0.782	-0.50765	-0.4539	-0.469	-0.551	-0.7848000000000001	-0.43195	-0.2656	-0.2256	-0.1288	5	5	5	5	4	4	3	4	4	4	5	4	28414214	2020.09.10 05:45:02	sell	0.10	usdjpy	106.166	106.111	105.953	2020.09.10 07:58:25	106.111	550
