[10/01/2020 15:34:14 / FxUtilitiesController.php:757]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200918_084824).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20201001_153414_412828).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200918_084824[eap-2.id-1].[AUDJPY-5].dir
order_type	buy
account : 	20117921

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
11	28539651	2020.09.18 03:40:00	76.617	76.60299999999999	76.602	76.563	76.613	76.75	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	0	-0.018	0	-0.039	0.052	0.135	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-1	-2	-1	-4	4	4	4	-4	-4	-2	3	-1	56.75103	49.34482	43.45679	41.81162	48.24265	55.88631	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	55.16614	52.4754	52.28365	45.46394	53.62691	67.60997999999999	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	0.26085	0.089	0.0135	-0.3104	-0.1431	2.7522	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	4	5	5	6	4	1	1	2	3	3	3	3	28539651	2020.09.18 03:40:01	buy	0.10	audjpy	76.692	76.630	76.780	2020.09.18 03:51:42	76.630	-620
12	28539679	2020.09.18 03:45:00	76.60299999999999	76.602	76.563	76.613	76.75	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	76.648	-1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-0.018	0	-0.039	0.052	0.135	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-2	-1	-4	4	4	4	-4	-4	-2	3	-1	-4	49.34482	43.45679	41.81162	48.24265	55.88631	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	52.4754	52.28365	45.46394	53.62691	67.60997999999999	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	0.089	0.0135	-0.3104	-0.1431	2.7522	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	5	5	6	4	1	1	2	3	3	3	3	4	28539679	2020.09.18 03:45:01	buy	0.10	audjpy	76.658	76.681	76.831	2020.09.18 04:07:54	76.681	230
13	28539703	2020.09.18 03:50:00	76.602	76.563	76.613	76.75	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	0	-0.039	0.052	0.135	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	-1	-4	4	4	4	-4	-4	-2	3	-1	-4	-1	43.45679	41.81162	48.24265	55.88631	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	52.28365	45.46394	53.62691	67.60997999999999	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	0.0135	-0.3104	-0.1431	2.7522	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	5	6	4	1	1	2	3	3	3	3	4	4	28539703	2020.09.18 03:50:03	buy	0.10	audjpy	76.654	76.647	76.797	2020.09.18 03:55:58	76.647	-70
14	28539765	2020.09.18 03:55:00	76.563	76.613	76.75	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-0.039	0.052	0.135	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-4	4	4	4	-4	-4	-2	3	-1	-4	-1	4	41.81162	48.24265	55.88631	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	45.46394	53.62691	67.60997999999999	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	-0.3104	-0.1431	2.7522	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	6	4	1	1	2	3	3	3	3	4	4	3	28539765	2020.09.18 03:55:01	buy	0.10	audjpy	76.696	76.641	76.791	2020.09.18 03:56:41	76.641	-550
15	28539846	2020.09.18 04:00:00	76.613	76.75	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	76.629	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	0.052	0.135	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-0.062	4	4	4	-4	-4	-2	3	-1	-4	-1	4	-4	48.24265	55.88631	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	53.62691	67.60997999999999	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	-0.1431	2.7522	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	4	1	1	2	3	3	3	3	4	4	3	4	28539846	2020.09.18 04:00:01	buy	0.10	audjpy	76.651	76.681	76.831	2020.09.18 04:07:54	76.681	300
16	28539986	2020.09.18 04:05:00	76.75	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	76.629	76.7	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	0.135	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	4	4	-4	-4	-2	3	-1	-4	-1	4	-4	4	55.88631	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	67.60997999999999	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	2.7522	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	1	1	2	3	3	3	3	4	4	3	4	3	28539986	2020.09.18 04:05:01	buy	0.10	audjpy	76.718	76.653	76.803	2020.09.18 04:09:26	76.653	-650
17	28540020	2020.09.18 04:10:00	76.80800000000001	76.709	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	76.629	76.7	76.657	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	0.055	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	4	-4	-4	-2	3	-1	-4	-1	4	-4	4	-4	64.95625	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	71.44683000000001	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	5.8656	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	1	2	3	3	3	3	4	4	3	4	3	4	28540020	2020.09.18 04:10:01	buy	0.10	audjpy	76.667	76.608	76.758	2020.09.18 04:17:25	76.608	-590
18	28540075	2020.09.18 04:15:00	76.709	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	76.629	76.7	76.657	76.634	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-0.096	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-4	-4	-2	3	-1	-4	-1	4	-4	4	-4	-3	57.37447	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	58.90885	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	1.8471	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	2	3	3	3	3	4	4	3	4	3	4	4	28540075	2020.09.18 04:15:00	buy	0.10	audjpy	76.647	76.584	76.734	2020.09.18 04:17:48	76.584	-630
19	28540126	2020.09.18 04:20:00	76.675	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	76.629	76.7	76.657	76.634	76.608	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-0.036	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	-4	-2	3	-1	-4	-1	4	-4	4	-4	-3	-3	53.70694	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	55.3946	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	1.17895	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	3	3	3	3	4	4	3	4	3	4	4	4	28540126	2020.09.18 04:20:01	buy	0.10	audjpy	76.620	76.658	76.808	2020.09.18 04:47:37	76.658	380
20	28540165	2020.09.18 04:25:00	76.66200000000001	76.687	76.681	76.648	76.64100000000001	76.687	76.629	76.7	76.657	76.634	76.608	76.626	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-0.016	0.021	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	-2	3	-1	-4	-1	4	-4	4	-4	-3	-3	2	48.32965	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	54.09576	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	0.80605	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	3	3	3	4	4	3	4	3	4	4	4	4	28540165	2020.09.18 04:25:00	buy	0.10	audjpy	76.634	76.573	76.723	2020.09.18 04:35:26	76.573	-610
21	28540195	2020.09.18 04:30:00	76.687	76.681	76.648	76.64100000000001	76.687	76.629	76.7	76.657	76.634	76.608	76.626	76.626	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	0.021	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	0.003	3	-1	-4	-1	4	-4	4	-4	-3	-3	2	1	49.8374	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	44.60846	56.17582	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	49.38763	0.618	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	0.3105	3	3	4	4	3	4	3	4	4	4	4	4	28540195	2020.09.18 04:30:02	buy	0.10	audjpy	76.635	76.574	76.724	2020.09.18 04:35:26	76.574	-610
22	28540309	2020.09.18 04:35:00	76.681	76.648	76.64100000000001	76.687	76.629	76.7	76.657	76.634	76.608	76.626	76.626	76.605	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-0.005	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	0.003	-0.019	-1	-4	-1	4	-4	4	-4	-3	-3	2	1	-2	45.49437	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	44.60846	42.4192	55.54002	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	49.38763	47.53713	0.6664	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	0.3105	0.06615	3	4	4	3	4	3	4	4	4	4	4	5	28540309	2020.09.18 04:35:01	buy	0.10	audjpy	76.616	76.658	76.808	2020.09.18 04:47:37	76.658	420
23	28540356	2020.09.18 04:40:00	76.648	76.64100000000001	76.687	76.629	76.7	76.657	76.634	76.608	76.626	76.626	76.605	76.64	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	-0.032	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	0.003	-0.019	0.034	-4	-1	4	-4	4	-4	-3	-3	2	1	-2	4	40.97672	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	44.60846	42.4192	46.13307	52.12457	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	49.38763	47.53713	50.77306	0.12285	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	0.3105	0.06615	1.25895	4	4	3	4	3	4	4	4	4	4	5	4	28540356	2020.09.18 04:40:01	buy	0.10	audjpy	76.650	76.658	76.808	2020.09.18 04:47:37	76.658	80
24	28540400	2020.09.18 04:45:00	76.64100000000001	76.687	76.629	76.7	76.657	76.634	76.608	76.626	76.626	76.605	76.64	76.697	-1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-0.007	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	0.003	-0.019	0.034	0.057	-1	4	-4	4	-4	-3	-3	2	1	-2	4	4	39.33219	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	44.60846	42.4192	46.13307	45.88283	51.41854	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	49.38763	47.53713	50.77306	55.48046	0.1807	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	0.3105	0.06615	1.25895	1.1928	4	3	4	3	4	4	4	4	4	5	4	3	28540400	2020.09.18 04:45:02	buy	0.10	audjpy	76.707	76.646	76.796	2020.09.18 04:47:54	76.646	-610
25	28540447	2020.09.18 04:50:00	76.687	76.629	76.7	76.657	76.634	76.608	76.626	76.626	76.605	76.64	76.697	76.645	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	0.047	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	0.003	-0.019	0.034	0.057	-0.051	4	-4	4	-4	-3	-3	2	1	-2	4	4	-4	45.29242	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	44.60846	42.4192	46.13307	45.88283	41.07915	55.58043	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	49.38763	47.53713	50.77306	55.48046	50.81421	1.47225	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	0.3105	0.06615	1.25895	1.1928	-1.30725	3	4	3	4	4	4	4	4	5	4	3	4	28540447	2020.09.18 04:50:01	buy	0.10	audjpy	76.652	76.668	76.818	2020.09.18 05:04:06	76.668	160
26	28540477	2020.09.18 04:55:00	76.629	76.7	76.657	76.634	76.608	76.626	76.626	76.605	76.64	76.697	76.645	76.703	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-0.062	0.06900000000000001	-0.046	-0.024	-0.026	0.017	0.003	-0.019	0.034	0.057	-0.051	0.06	-4	4	-4	-3	-3	2	1	-2	4	4	-4	4	40.42872	44.03108	42.01386	39.58176	37.57789	41.19566	44.60846	42.4192	46.13307	45.88283	41.07915	37.91241	49.90604	55.72994	51.88444	49.94408	47.81621	49.38763	49.38763	47.53713	50.77306	55.48046	50.81421	55.2347	-0.1908	1.2586	0.35175	0.06315	-0.19485	0.1449	0.3105	0.06615	1.25895	1.1928	-1.30725	-1.31775	4	3	4	4	4	4	4	5	4	3	4	2	28540477	2020.09.18 04:55:01	buy	0.10	audjpy	76.712	76.650	76.800	2020.09.18 05:04:33	76.650	-620
