[09/30/2020 15:56:15 / FxUtilitiesController.php:757]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200915_045322).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20200930_155615_624217).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200915_045322[eap-2.id-1].[AUDJPY-5].dir
order_type	buy
account : 	20117921

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
11	28477583	2020.09.14 23:45:00	77.11499999999999	77.08499999999999	77.065	77.089	77.06699999999999	77.039	77.036	77.051	77.041	77.042	77.03100000000001	77.036	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-0.002	-0.029	-0.02	0.022	-0.022	-0.029	-0.002	0.016	-0.008	0.001	-0.012	0.006	-1	-3	-2	3	-3	-3	-1	2	-1	1	-2	1	60.47879	58.84858	53.28172	53.1029	54.0042	49.99339	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	58.82436	52.56014	48.90543	53.03083	49.19794	44.85467	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	1.23265	0.8903	0.3276	0.252	0.04995	-0.3168	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	2	3	4	3	4	6	6	5	5	5	5	5	28477583	2020.09.14 23:45:02	buy	0.10	audjpy	77.047	76.987	77.137	2020.09.15 00:08:27	76.987	-600
12	28477707	2020.09.14 23:50:00	77.08499999999999	77.065	77.089	77.06699999999999	77.039	77.036	77.051	77.041	77.042	77.03100000000001	77.036	77.033	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-0.029	-0.02	0.022	-0.022	-0.029	-0.002	0.016	-0.008	0.001	-0.012	0.006	-0.004	-3	-2	3	-3	-3	-1	2	-1	1	-2	1	-1	58.84858	53.28172	53.1029	54.0042	49.99339	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	52.56014	48.90543	53.03083	49.19794	44.85467	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	0.8903	0.3276	0.252	0.04995	-0.3168	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	3	4	3	4	6	6	5	5	5	5	5	5	28477707	2020.09.14 23:50:01	buy	0.10	audjpy	77.043	76.983	77.133	2020.09.15 00:08:27	76.983	-600
13	28477742	2020.09.14 23:55:00	77.065	77.089	77.06699999999999	77.039	77.036	77.051	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-0.02	0.022	-0.022	-0.029	-0.002	0.016	-0.008	0.001	-0.012	0.006	-0.004	0.025	-2	3	-3	-3	-1	2	-1	1	-2	1	-1	3	53.28172	53.1029	54.0042	49.99339	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	48.90543	53.03083	49.19794	44.85467	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	0.3276	0.252	0.04995	-0.3168	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	4	3	4	6	6	5	5	5	5	5	5	4	28477742	2020.09.14 23:55:01	buy	0.10	audjpy	77.069	77.006	77.156	2020.09.15 00:08:17	77.006	-630
14	28477758	2020.09.15 00:05:00	77.089	77.06699999999999	77.039	77.036	77.051	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	0.022	-0.022	-0.029	-0.002	0.016	-0.008	0.001	-0.012	0.006	-0.004	0.025	-0.004	3	-3	-3	-1	2	-1	1	-2	1	-1	3	-1	53.1029	54.0042	49.99339	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	53.03083	49.19794	44.85467	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	0.252	0.04995	-0.3168	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	3	4	6	6	5	5	5	5	5	5	4	4	28477758	2020.09.15 00:05:02	buy	0.10	audjpy	77.141	76.965	77.115	2020.09.15 00:08:27	76.965	-1760
15	28477799	2020.09.15 00:10:00	77.06699999999999	77.039	77.036	77.051	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-0.022	-0.029	-0.002	0.016	-0.008	0.001	-0.012	0.006	-0.004	0.025	-0.004	-0.058	-3	-3	-1	2	-1	1	-2	1	-1	3	-1	-4	54.0042	49.99339	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	49.19794	44.85467	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	0.04995	-0.3168	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	4	6	6	5	5	5	5	5	5	4	4	6	28477799	2020.09.15 00:10:01	buy	0.10	audjpy	77.087	76.890	77.040	2020.09.15 00:23:37	77.040	-470
16	28477835	2020.09.15 00:15:00	77.039	77.036	77.051	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	-0.029	-0.002	0.016	-0.008	0.001	-0.012	0.006	-0.004	0.025	-0.004	-0.058	0.039	-3	-1	2	-1	1	-2	1	-1	3	-1	-4	4	49.99339	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	44.85467	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	-0.3168	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	6	6	5	5	5	5	5	5	4	4	6	5	28477835	2020.09.15 00:15:21	buy	0.10	audjpy	77.067	76.929	77.079	2020.09.15 01:01:38	77.079	120
17	28477845	2020.09.15 00:20:00	77.036	77.051	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	-1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-0.002	0.016	-0.008	0.001	-0.012	0.006	-0.004	0.025	-0.004	-0.058	0.039	0.013	-1	2	-1	1	-2	1	-1	3	-1	-4	4	2	51.36424	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	44.41247	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	-0.0646	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	6	5	5	5	5	5	5	4	4	6	5	5	28477845	2020.09.15 00:20:12	buy	0.10	audjpy	77.078	76.943	77.093	2020.09.15 01:30:41	77.093	150
18	28477862	2020.09.15 00:25:00	77.051	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	1	-1	1	-1	1	-1	1	-1	-1	1	1	1	0.016	-0.008	0.001	-0.012	0.006	-0.004	0.025	-0.004	-0.058	0.039	0.013	0.042	2	-1	1	-2	1	-1	3	-1	-4	4	2	4	49.89934	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	47.15444	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	-0.082	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	5	5	5	5	5	5	4	4	6	5	5	4	28477862	2020.09.15 00:25:04	buy	0.10	audjpy	77.125	76.984	77.134	2020.09.15 03:03:03	76.984	-1410
19	28477969	2020.09.15 00:30:00	77.041	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-0.008	0.001	-0.012	0.006	-0.004	0.025	-0.004	-0.058	0.039	0.013	0.042	-0.005	-1	1	-2	1	-1	3	-1	-4	4	2	4	-1	51.27332	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	45.57678	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	-0.1044	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	5	5	5	5	5	4	4	6	5	5	4	4	28477969	2020.09.15 00:30:01	buy	0.10	audjpy	77.105	76.978	77.128	2020.09.15 03:04:20	76.978	-1270
20	28477985	2020.09.15 00:35:00	77.042	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	77.026	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	0.001	-0.012	0.006	-0.004	0.025	-0.004	-0.058	0.039	0.013	0.042	-0.005	-0.002	1	-2	1	-1	3	-1	-4	4	2	4	-1	-1	50.0032	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	30.15634	45.76777	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	47.04519	-0.133	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	-0.1869	5	5	5	5	4	4	6	5	5	4	4	4	28477985	2020.09.15 00:35:10	buy	0.10	audjpy	77.113	76.976	77.126	2020.09.15 03:10:21	76.976	-1370
21	28477986	2020.09.15 00:40:00	77.03100000000001	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	77.026	77.026	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	-0.012	0.006	-0.004	0.025	-0.004	-0.058	0.039	0.013	0.042	-0.005	-0.002	0	-2	1	-1	3	-1	-4	4	2	4	-1	-1	-1	52.81394	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	30.15634	35.62376	43.98058	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	47.04519	47.04519	-0.1558	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	-0.1869	-0.05605	5	5	5	4	4	6	5	5	4	4	4	4	28477986	2020.09.15 00:40:06	buy	0.10	audjpy	77.114	76.978	77.128	2020.09.15 03:04:20	76.978	-1360
22	28477997	2020.09.15 00:45:00	77.036	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	77.026	77.026	77.056	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	0.006	-0.004	0.025	-0.004	-0.058	0.039	0.013	0.042	-0.005	-0.002	0	0.028	1	-1	3	-1	-4	4	2	4	-1	-1	-1	3	48.05181	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	30.15634	35.62376	46.61949	45.00804	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	47.04519	47.04519	51.68976	-0.135	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	-0.1869	-0.05605	-0.03645	5	5	4	4	6	5	5	4	4	4	4	3	28477997	2020.09.15 00:45:01	buy	0.10	audjpy	77.102	77.004	77.154	2020.09.15 02:25:57	77.004	-980
23	28478064	2020.09.15 00:50:00	77.033	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	77.026	77.026	77.056	77.054	-1	1	-1	-1	1	1	1	-1	-1	1	1	1	-0.004	0.025	-0.004	-0.058	0.039	0.013	0.042	-0.005	-0.002	0	0.028	0	-1	3	-1	-4	4	2	4	-1	-1	-1	3	-1	42.83289	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	30.15634	35.62376	46.61949	42.96128	44.49264	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	47.04519	47.04519	51.68976	51.37356	-0.32825	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	-0.1869	-0.05605	-0.03645	-0.1085	5	4	4	6	5	5	4	4	4	4	3	3	28478064	2020.09.15 00:50:02	buy	0.10	audjpy	77.096	77.003	77.153	2020.09.15 02:25:57	77.003	-930
24	28478069	2020.09.15 00:55:00	77.05800000000001	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	77.026	77.026	77.056	77.054	77.053	1	-1	-1	1	1	1	-1	-1	1	1	1	1	0.025	-0.004	-0.058	0.039	0.013	0.042	-0.005	-0.002	0	0.028	0	0	3	-1	-4	4	2	4	-1	-1	-1	3	-1	-1	48.23912	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	30.15634	35.62376	46.61949	42.96128	49.51449	49.55936	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	47.04519	47.04519	51.68976	51.37356	51.20868	-0.15015	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	-0.1869	-0.05605	-0.03645	-0.1085	-0.0644	4	4	6	5	5	4	4	4	4	3	3	3	28478069	2020.09.15 00:55:03	buy	0.10	audjpy	77.095	77.004	77.154	2020.09.15 02:25:57	77.004	-910
25	28478077	2020.09.15 01:00:00	77.05200000000001	76.95699999999999	76.979	76.992	77.035	77.029	77.026	77.026	77.056	77.054	77.053	77.06	-1	-1	1	1	1	-1	-1	1	1	1	1	1	-0.004	-0.058	0.039	0.013	0.042	-0.005	-0.002	0	0.028	0	0	0.006	-1	-4	4	2	4	-1	-1	-1	3	-1	-1	1	45.86269	49.20922	43.3745	38.12276	33.8645	27.27316	30.15634	35.62376	46.61949	42.96128	49.51449	58.28082	48.44227	35.21348	39.25707	41.52711	48.25951	47.45696	47.04519	47.04519	51.68976	51.37356	51.20868	52.33582	-0.221	-0.1573	-0.53835	-0.1802	-0.2376	-0.07480000000000001	-0.1869	-0.05605	-0.03645	-0.1085	-0.0644	0.05565	4	6	5	5	4	4	4	4	3	3	3	2	28478077	2020.09.15 01:00:01	buy	0.10	audjpy	77.084	77.005	77.155	2020.09.15 02:25:57	77.005	-790
