[2020.09.15 16:31:28 / lib_ea_2.mqh:1973][lib_ea_2.mqh:1961] op_Post_Take_Position
[lib_ea_2.mqh:1966]
symbol	USDJPY
period	5
dp	dp_2__All_True
this file	[ea-6_tester-1].(20200915_163128).(tickets-data).log

[2020.09.15 16:31:28 / lib_ea_2.mqh:2122]	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.09.15 17:25:01 / lib_ea_2.mqh:2427]	28486083	2020.09.15 11:25:00	105.666	105.682	105.679	105.714	105.714	105.748	105.737	105.719	105.734	105.729	105.713	105.713	-1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	-0.003	0.015	-0.004	0.033	0.001	0.035	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	-1	2	-1	4	1	4	-2	-2	2	-1	-2	-1	46.67144	50.98173	52.81388	53.85936	58.01823	62.54421	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	48.75918	51.9046	51.28328	57.52703	57.52703	62.67599	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	0.148	0.39585	0.26625	0.4104	0.513	0.9844000000000001	0.9494	0.732	1.072	0.8245	0.79875	0.30825	4	3	3	2	2	1	2	3	2	3	3	3	
[2020.09.15 17:30:01 / lib_ea_2.mqh:2427]	28486127	2020.09.15 11:30:00	105.682	105.679	105.714	105.714	105.748	105.737	105.719	105.734	105.729	105.713	105.713	105.736	1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	0.015	-0.004	0.033	0.001	0.035	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	0.023	2	-1	4	1	4	-2	-2	2	-1	-2	-1	3	50.98173	52.81388	53.85936	58.01823	62.54421	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	51.9046	51.28328	57.52703	57.52703	62.67599	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	0.39585	0.26625	0.4104	0.513	0.9844000000000001	0.9494	0.732	1.072	0.8245	0.79875	0.30825	0.55755	3	3	2	2	1	2	3	2	3	3	3	2	
[2020.09.15 17:35:02 / lib_ea_2.mqh:2427]	28486200	2020.09.15 11:35:00	105.679	105.714	105.714	105.748	105.737	105.719	105.734	105.729	105.713	105.713	105.736	105.768	-1	1	1	1	-1	-1	1	-1	-1	-1	1	1	-0.004	0.033	0.001	0.035	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	0.023	0.03	-1	4	1	4	-2	-2	2	-1	-2	-1	3	3	52.81388	53.85936	58.01823	62.54421	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	51.28328	57.52703	57.52703	62.67599	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	0.26625	0.4104	0.513	0.9844000000000001	0.9494	0.732	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	3	2	2	1	2	3	2	3	3	3	2	1	
[2020.09.15 17:40:01 / lib_ea_2.mqh:2427]	28486342	2020.09.15 11:40:00	105.714	105.714	105.748	105.737	105.719	105.734	105.729	105.713	105.713	105.736	105.768	105.786	1	1	1	-1	-1	1	-1	-1	-1	1	1	1	0.033	0.001	0.035	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	0.023	0.03	0.018	4	1	4	-2	-2	2	-1	-2	-1	3	3	2	53.85936	58.01823	62.54421	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	57.52703	57.52703	62.67599	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	0.4104	0.513	0.9844000000000001	0.9494	0.732	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	2	2	1	2	3	2	3	3	3	2	1	1	
[2020.09.15 17:45:01 / lib_ea_2.mqh:2427]	28486385	2020.09.15 11:45:00	105.714	105.748	105.737	105.719	105.734	105.729	105.713	105.713	105.736	105.768	105.786	105.754	1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	0.001	0.035	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	0.023	0.03	0.018	-0.031	1	4	-2	-2	2	-1	-2	-1	3	3	2	-4	58.01823	62.54421	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	57.52703	62.67599	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	0.513	0.9844000000000001	0.9494	0.732	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	2	1	2	3	2	3	3	3	2	1	1	2	
[2020.09.15 17:50:03 / lib_ea_2.mqh:2427]	28486442	2020.09.15 11:50:00	105.748	105.737	105.719	105.734	105.729	105.713	105.713	105.736	105.768	105.786	105.754	105.777	1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	0.035	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	0.023	0.03	0.018	-0.031	0.022	4	-2	-2	2	-1	-2	-1	3	3	2	-4	3	62.54421	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	62.67599	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	0.9844000000000001	0.9494	0.732	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	1	2	3	2	3	3	3	2	1	1	2	2	
[2020.09.15 17:55:01 / lib_ea_2.mqh:2427]	28486480	2020.09.15 11:55:00	105.737	105.719	105.734	105.729	105.713	105.713	105.736	105.768	105.786	105.754	105.777	105.768	-1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-0.013	-0.018	0.014	-0.003	-0.018	-0.001	0.023	0.03	0.018	-0.031	0.022	-0.008	-2	-2	2	-1	-2	-1	3	3	2	-4	3	-1	67.13509000000001	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	60.19098	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	0.9494	0.732	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	2	3	2	3	3	3	2	1	1	2	2	2	
[2020.09.15 18:00:01 / lib_ea_2.mqh:2427]	28486634	2020.09.15 12:00:00	105.719	105.734	105.729	105.713	105.713	105.736	105.768	105.786	105.754	105.777	105.768	105.79	-1	1	-1	-1	-1	1	1	1	-1	1	-1	1	-0.018	0.014	-0.003	-0.018	-0.001	0.023	0.03	0.018	-0.031	0.022	-0.008	0.024	-2	2	-1	-2	-1	3	3	2	-4	3	-1	3	62.09455	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	56.34307	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	0.732	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	1.113	3	2	3	3	3	2	1	1	2	2	2	2	
[2020.09.15 18:05:01 / lib_ea_2.mqh:2427]	28486741	2020.09.15 12:05:00	105.734	105.729	105.713	105.713	105.736	105.768	105.786	105.754	105.777	105.768	105.79	105.806	1	-1	-1	-1	1	1	1	-1	1	-1	1	1	0.014	-0.003	-0.018	-0.001	0.023	0.03	0.018	-0.031	0.022	-0.008	0.024	0.016	2	-1	-2	-1	3	3	2	-4	3	-1	3	2	56.69213	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	58.66124	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	1.072	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	1.113	1.6353	2	3	3	3	2	1	1	2	2	2	2	2	
[2020.09.15 18:10:02 / lib_ea_2.mqh:2427]	28486802	2020.09.15 12:10:00	105.729	105.713	105.713	105.736	105.768	105.786	105.754	105.777	105.768	105.79	105.806	105.78	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-0.003	-0.018	-0.001	0.023	0.03	0.018	-0.031	0.022	-0.008	0.024	0.016	-0.025	-1	-2	-1	3	3	2	-4	3	-1	3	2	-3	60.06022	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	57.58829	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	0.8245	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	1.113	1.6353	1.1172	3	3	3	2	1	1	2	2	2	2	2	2	
[2020.09.15 18:15:01 / lib_ea_2.mqh:2427]	28486868	2020.09.15 12:15:00	105.713	105.713	105.736	105.768	105.786	105.754	105.777	105.768	105.79	105.806	105.78	105.777	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	-0.018	-0.001	0.023	0.03	0.018	-0.031	0.022	-0.008	0.024	0.016	-0.025	-0.002	-2	-1	3	3	2	-4	3	-1	3	2	-3	-1	58.23355	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	54.24614	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	0.79875	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	1.113	1.6353	1.1172	0.81225	3	3	2	1	1	2	2	2	2	2	2	3	
[2020.09.15 18:20:02 / lib_ea_2.mqh:2427]	28486917	2020.09.15 12:20:00	105.713	105.736	105.768	105.786	105.754	105.777	105.768	105.79	105.806	105.78	105.777	105.768	-1	1	1	1	-1	1	-1	1	1	-1	-1	-1	-0.001	0.023	0.03	0.018	-0.031	0.022	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	-1	3	3	2	-4	3	-1	3	2	-3	-1	-1	54.64117	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	54.24614	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	0.30825	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	3	2	1	1	2	2	2	2	2	2	3	3	
[2020.09.15 18:25:01 / lib_ea_2.mqh:2427]	28486942	2020.09.15 12:25:00	105.736	105.768	105.786	105.754	105.777	105.768	105.79	105.806	105.78	105.777	105.768	105.781	1	1	1	-1	1	-1	1	1	-1	-1	-1	1	0.023	0.03	0.018	-0.031	0.022	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	3	3	2	-4	3	-1	3	2	-3	-1	-1	1	54.5788	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	58.11767	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	0.55755	1.00485	0.52605	0.28545	0.297	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	0.536	2	1	1	2	2	2	2	2	2	3	3	3	
[2020.09.15 18:30:01 / lib_ea_2.mqh:2427]	28486997	2020.09.15 12:30:00	105.768	105.786	105.754	105.777	105.768	105.79	105.806	105.78	105.777	105.768	105.781	105.739	1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	0.03	0.018	-0.031	0.022	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	-0.044	3	2	-4	3	-1	3	2	-3	-1	-1	1	-4	59.29136	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	51.8372	62.7356	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	51.30308	1.00485	0.52605	0.28545	0.297	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	0.536	0.32875	1	1	2	2	2	2	2	2	3	3	3	4	
[2020.09.15 18:35:02 / lib_ea_2.mqh:2427]	28487042	2020.09.15 12:35:00	105.786	105.754	105.777	105.768	105.79	105.806	105.78	105.777	105.768	105.781	105.739	105.744	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	0.018	-0.031	0.022	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	-0.044	0.003	2	-4	3	-1	3	2	-3	-1	-1	1	-4	1	58.84222	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	51.8372	46.51731	65.01933	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	51.30308	52.06225	0.52605	0.28545	0.297	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	0.536	0.32875	-0.0406	1	2	2	2	2	2	2	3	3	3	4	4	
[2020.09.15 18:40:01 / lib_ea_2.mqh:2427]	28487204	2020.09.15 12:40:00	105.754	105.777	105.768	105.79	105.806	105.78	105.777	105.768	105.781	105.739	105.744	105.722	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-0.031	0.022	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	-0.044	0.003	-0.022	-4	3	-1	3	2	-3	-1	-1	1	-4	1	-3	53.42101	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	51.8372	46.51731	39.92122	58.32982	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	51.30308	52.06225	48.55626	0.28545	0.297	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	0.536	0.32875	-0.0406	-0.25725	2	2	2	2	2	2	3	3	3	4	4	5	
[2020.09.15 18:45:01 / lib_ea_2.mqh:2427]	28487230	2020.09.15 12:45:00	105.777	105.768	105.79	105.806	105.78	105.777	105.768	105.781	105.739	105.744	105.722	105.735	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	0.022	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	-0.044	0.003	-0.022	0.014	3	-1	3	2	-3	-1	-1	1	-4	1	-3	2	52.44162	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	51.8372	46.51731	39.92122	45.13369	61.3392	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	51.30308	52.06225	48.55626	50.62448	0.297	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	0.536	0.32875	-0.0406	-0.25725	0.1504	2	2	2	2	2	3	3	3	4	4	5	4	
[2020.09.15 18:50:01 / lib_ea_2.mqh:2427]	28487277	2020.09.15 12:50:00	105.768	105.79	105.806	105.78	105.777	105.768	105.781	105.739	105.744	105.722	105.735	105.739	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-0.008	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	-0.044	0.003	-0.022	0.014	0.003	-1	3	2	-3	-1	-1	1	-4	1	-3	2	1	56.84717	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	51.8372	46.51731	39.92122	45.13369	51.89742	59.56726	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	51.30308	52.06225	48.55626	50.62448	51.25915	0.3534	1.113	1.6353	1.1172	0.81225	0.9701	0.536	0.32875	-0.0406	-0.25725	0.1504	0.06850000000000001	2	2	2	2	3	3	3	4	4	5	4	4	
[2020.09.15 18:55:02 / lib_ea_2.mqh:2427]	28487321	2020.09.15 12:55:00	105.79	105.806	105.78	105.777	105.768	105.781	105.739	105.744	105.722	105.735	105.739	105.718	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	0.024	0.016	-0.025	-0.002	-0.008999999999999999	0.01	-0.044	0.003	-0.022	0.014	0.003	-0.021	3	2	-3	-1	-1	1	-4	1	-3	2	1	-3	62.46998	68.66166	68.46571	63.81889	58.27877	57.54033	51.8372	46.51731	39.92122	45.13369	51.89742	47.1196	62.36471	64.25785999999999	59.16692	58.603	56.89072	58.72441	51.30308	52.06225	48.55626	50.62448	51.25915	47.85944	1.113	1.6353	1.1172	0.81225	0.9701	0.536	0.32875	-0.0406	-0.25725	0.1504	0.06850000000000001	-0.10395	2	2	2	3	3	3	4	4	5	4	4	5	
