[2020.09.17 08:26:27 / lib_ea_2.mqh:1960][lib_ea_2.mqh:1948] op_Post_Take_Position
[lib_ea_2.mqh:1953]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200917_082627).(tickets-data).log

[2020.09.17 08:26:27 / lib_ea_2.mqh:2109]	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.09.17 09:24:43 / lib_ea_2.mqh:2414]	28519776	2020.09.17 03:25:00	76.691	76.673	76.66800000000001	76.672	76.67	76.675	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-0.001	-0.019	-0.005	0.003	-0.002	0.003	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	-1	-2	-1	1	-1	1	-2	-4	-1	-4	-4	-4	62.38812	57.86313	55.7503	57.22814	51.14284	52.06203	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	53.02681	49.87398	49.02173	49.7449	49.37624	50.34464	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	0.31025	0.1862	0.3111	0.1566	0.0198	-0.1573	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	3	4	5	5	5	4	5	6	6	6	6	6	
[2020.09.17 09:29:43 / lib_ea_2.mqh:2414]	28519943	2020.09.17 03:30:00	76.673	76.66800000000001	76.672	76.67	76.675	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-0.019	-0.005	0.003	-0.002	0.003	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-2	-1	1	-1	1	-2	-4	-1	-4	-4	-4	4	57.86313	55.7503	57.22814	51.14284	52.06203	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	49.87398	49.02173	49.7449	49.37624	50.34464	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	0.1862	0.3111	0.1566	0.0198	-0.1573	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	4	5	5	5	4	5	6	6	6	6	6	5	
[2020.09.17 09:34:43 / lib_ea_2.mqh:2414]	28520043	2020.09.17 03:35:00	76.66800000000001	76.672	76.67	76.675	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	76.38	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-0.005	0.003	-0.002	0.003	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-1	1	-1	1	-2	-4	-1	-4	-4	-4	4	-4	55.7503	57.22814	51.14284	52.06203	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	49.02173	49.7449	49.37624	50.34464	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	0.3111	0.1566	0.0198	-0.1573	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	5	5	5	4	5	6	6	6	6	6	5	6	
[2020.09.17 09:39:43 / lib_ea_2.mqh:2414]	28520110	2020.09.17 03:40:00	76.672	76.67	76.675	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	0.003	-0.002	0.003	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	1	-1	1	-2	-4	-1	-4	-4	-4	4	-4	-3	57.22814	51.14284	52.06203	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	49.7449	49.37624	50.34464	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	0.1566	0.0198	-0.1573	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	5	5	4	5	6	6	6	6	6	5	6	5	
[2020.09.17 09:44:43 / lib_ea_2.mqh:2414]	28520175	2020.09.17 03:45:00	76.67	76.675	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	76.389	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-0.002	0.003	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-1	1	-2	-4	-1	-4	-4	-4	4	-4	-3	4	51.14284	52.06203	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	49.37624	50.34464	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	0.0198	-0.1573	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	5	4	5	6	6	6	6	6	5	6	5	5	
[2020.09.17 09:49:45 / lib_ea_2.mqh:2414]	28520228	2020.09.17 03:50:00	76.675	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	76.389	76.364	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	0.003	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	1	-2	-4	-1	-4	-4	-4	4	-4	-3	4	-3	52.06203	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	50.34464	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	-0.1573	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	4	5	6	6	6	6	6	5	6	5	5	5	
[2020.09.17 09:54:43 / lib_ea_2.mqh:2414]	28520266	2020.09.17 03:55:00	76.657	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	76.389	76.364	76.40900000000001	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-0.017	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	0.046	-2	-4	-1	-4	-4	-4	4	-4	-3	4	-3	4	45.38086	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	46.94183	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	-0.3887	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	5	6	6	6	6	6	5	6	5	5	5	5	
[2020.09.17 09:59:46 / lib_ea_2.mqh:2414]	28520352	2020.09.17 04:00:00	76.55800000000001	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	76.389	76.364	76.40900000000001	76.422	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	-0.099	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	0.046	0.011	-4	-1	-4	-4	-4	4	-4	-3	4	-3	4	2	39.44277	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	33.73925	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	-3.3082	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	6	6	6	6	6	5	6	5	5	5	5	4	
[2020.09.17 10:04:43 / lib_ea_2.mqh:2414]	28520415	2020.09.17 04:05:00	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	76.389	76.364	76.40900000000001	76.422	76.444	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	0.046	0.011	0.022	-1	-4	-4	-4	4	-4	-3	4	-3	4	2	3	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	6	6	6	6	5	6	5	5	5	5	4	4	
[2020.09.17 10:09:44 / lib_ea_2.mqh:2414]	28520538	2020.09.17 04:05:00	76.554	76.51000000000001	76.464	76.384	76.432	76.38	76.355	76.389	76.364	76.40900000000001	76.422	76.444	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	-0.004	-0.044	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	0.046	0.011	0.022	-1	-4	-4	-4	4	-4	-3	4	-3	4	2	3	32.14602	25.63885	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	33.34043	29.32654	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	-1.8018	-2.79125	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	6	6	6	6	5	6	5	5	5	5	4	4	
[2020.09.17 10:14:43 / lib_ea_2.mqh:2414]	28520586	2020.09.17 04:15:00	76.464	76.384	76.432	76.38	76.355	76.389	76.364	76.40900000000001	76.422	76.444	76.483	76.467	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	0.046	0.011	0.022	0.039	-0.012	-4	-4	4	-4	-3	4	-3	4	2	3	4	-2	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	6	6	5	6	5	5	5	5	4	4	4	4	
[2020.09.17 10:19:46 / lib_ea_2.mqh:2414]	28520665	2020.09.17 04:15:00	76.464	76.384	76.432	76.38	76.355	76.389	76.364	76.40900000000001	76.422	76.444	76.483	76.467	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-0.044	-0.081	0.05	-0.051	-0.023	0.034	-0.026	0.046	0.011	0.022	0.039	-0.012	-4	-4	4	-4	-3	4	-3	4	2	3	4	-2	21.03714	18.51893	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	25.89567	21.32795	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	-4.3804	-7.56	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	6	6	5	6	5	5	5	5	4	4	4	4	
[2020.09.17 10:24:43 / lib_ea_2.mqh:2414]	28520700	2020.09.17 04:25:00	76.432	76.38	76.355	76.389	76.364	76.40900000000001	76.422	76.444	76.483	76.467	76.51300000000001	76.483	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	0.05	-0.051	-0.023	0.034	-0.026	0.046	0.011	0.022	0.039	-0.012	0.046	-0.029	4	-4	-3	4	-3	4	2	3	4	-2	4	-3	27.46174	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	45.70084	42.33817	29.21381	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	46.94564	44.34678	-4.9352	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	-2.53425	-2.57985	5	6	5	5	5	5	4	4	4	4	3	3	
[2020.09.17 10:29:43 / lib_ea_2.mqh:2414]	28520822	2020.09.17 04:30:00	76.38	76.355	76.389	76.364	76.40900000000001	76.422	76.444	76.483	76.467	76.51300000000001	76.483	76.46299999999999	-1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-0.051	-0.023	0.034	-0.026	0.046	0.011	0.022	0.039	-0.012	0.046	-0.029	-0.02	-4	-3	4	-3	4	2	3	4	-2	4	-3	-3	25.1002	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	45.70084	42.33817	41.94304	26.21705	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	46.94564	44.34678	42.6884	-6.739	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	-2.53425	-2.57985	-2.691	6	5	5	5	5	4	4	4	4	3	3	4	
[2020.09.17 10:34:43 / lib_ea_2.mqh:2414]	28521085	2020.09.17 04:35:00	76.355	76.389	76.364	76.40900000000001	76.422	76.444	76.483	76.467	76.51300000000001	76.483	76.46299999999999	76.765	-1	1	-1	1	1	1	1	-1	1	-1	-1	1	-0.023	0.034	-0.026	0.046	0.011	0.022	0.039	-0.012	0.046	-0.029	-0.02	0.298	-3	4	-3	4	2	3	4	-2	4	-3	-3	4	21.14683	28.59591	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	45.70084	42.33817	41.94304	47.08743	24.92322	29.87737	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	46.94564	44.34678	42.6884	64.05428000000001	-7.565	-6.25685	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	-2.53425	-2.57985	-2.691	3.42	5	5	5	5	4	4	4	4	3	3	4	1	
[2020.09.17 10:39:43 / lib_ea_2.mqh:2414]	28521120	2020.09.17 04:40:00	76.389	76.364	76.40900000000001	76.422	76.444	76.483	76.467	76.51300000000001	76.483	76.46299999999999	76.765	76.726	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	0.034	-0.026	0.046	0.011	0.022	0.039	-0.012	0.046	-0.029	-0.02	0.298	-0.041	4	-3	4	2	3	4	-2	4	-3	-3	4	-4	28.59591	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	45.70084	42.33817	41.94304	47.08743	51.74869	29.87737	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	46.94564	44.34678	42.6884	64.05428000000001	60.96476	-6.25685	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	-2.53425	-2.57985	-2.691	3.42	1.77675	5	5	5	4	4	4	4	3	3	4	1	1	
[2020.09.17 10:44:43 / lib_ea_2.mqh:2414]	28521188	2020.09.17 04:45:00	76.364	76.40900000000001	76.422	76.444	76.483	76.467	76.51300000000001	76.483	76.46299999999999	76.765	76.726	76.608	-1	1	1	1	1	-1	1	-1	-1	1	-1	-1	-0.026	0.046	0.011	0.022	0.039	-0.012	0.046	-0.029	-0.02	0.298	-0.041	-0.117	-3	4	2	3	4	-2	4	-3	-3	4	-4	-4	27.09198	31.16611	32.90863	36.10657	38.98235	41.94947	45.70084	42.33817	41.94304	47.08743	51.74869	51.80102	28.42556	34.45983	36.09811	38.82224	43.33026	41.99394	46.94564	44.34678	42.6884	64.05428000000001	60.96476	52.84666	-5.6049	-5.222	-3.699	-4.50775	-2.3296	-2.6162	-2.53425	-2.57985	-2.691	3.42	1.77675	1.17	5	5	4	4	4	4	3	3	4	1	1	2	
