[2020.09.14 10:00:01 / lib_ea_2.mqh:603]	28462539	106.145	106.14	0.05	0.1	106.195	106.035	
[2020.09.14 10:05:01 / lib_ea_2.mqh:603]	28462608	106.131	106.126	0.05	0.1	106.181	106.021	
[2020.09.14 10:10:07 / lib_ea_2.mqh:603]	28462774	106.129	106.124	0.05	0.1	106.179	106.019	
[2020.09.14 10:15:01 / lib_ea_2.mqh:603]	28462814	106.141	106.135	0.05	0.1	106.191	106.029	
[2020.09.14 10:20:01 / lib_ea_2.mqh:603]	28462837	106.143	106.137	0.05	0.1	106.193	106.031	
[2020.09.14 10:25:17 / lib_ea_2.mqh:603]	28462868	106.141	106.136	0.05	0.1	106.191	106.031	
[2020.09.14 10:30:03 / lib_ea_2.mqh:603]	28462888	106.137	106.131	0.05	0.1	106.187	106.025	
[2020.09.14 10:35:03 / lib_ea_2.mqh:603]	28463046	106.129	106.124	0.05	0.1	106.179	106.019	
[2020.09.14 10:40:02 / lib_ea_2.mqh:603]	28463072	106.128	106.123	0.05	0.1	106.178	106.018	
[2020.09.14 10:45:01 / lib_ea_2.mqh:603]	28463097	106.128	106.122	0.05	0.1	106.178	106.016	
[2020.09.14 10:50:01 / lib_ea_2.mqh:603]	28463146	106.117	106.113	0.05	0.1	106.167	106.009	
[2020.09.14 10:55:04 / lib_ea_2.mqh:603]	28463167	106.134	106.129	0.05	0.1	106.184	106.024	
[2020.09.14 11:00:01 / lib_ea_2.mqh:603]	28463196	106.122	106.117	0.05	0.1	106.172	106.012	
[2020.09.14 11:05:01 / lib_ea_2.mqh:603]	28463248	106.144	106.137	0.05	0.1	106.194	106.03	
[2020.09.14 11:10:01 / lib_ea_2.mqh:603]	28463414	106.149	106.145	0.05	0.1	106.199	106.041	
[2020.09.14 11:15:01 / lib_ea_2.mqh:603]	28463460	106.154	106.148	0.05	0.1	106.204	106.042	
[2020.09.14 11:20:01 / lib_ea_2.mqh:603]	28463484	106.144	106.139	0.05	0.1	106.194	106.034	
[2020.09.14 11:25:07 / lib_ea_2.mqh:603]	28463557	106.135	106.129	0.05	0.1	106.185	106.023	
[2020.09.14 11:30:02 / lib_ea_2.mqh:603]	28463599	106.135	106.13	0.05	0.1	106.185	106.025	
[2020.09.14 11:35:10 / lib_ea_2.mqh:603]	28463728	106.128	106.124	0.05	0.1	106.178	106.02	
[2020.09.14 11:40:02 / lib_ea_2.mqh:603]	28463743	106.126	106.122	0.05	0.1	106.176	106.018	
[2020.09.14 11:45:02 / lib_ea_2.mqh:603]	28463762	106.12	106.115	0.05	0.1	106.17	106.01	
[2020.09.14 13:40:07 / lib_ea_2.mqh:603]	28464869	106.038	106.034	0.05	0.1	106.088	105.93	
[2020.09.14 14:05:03 / lib_ea_2.mqh:603]	28465075	106.02	106.015	0.05	0.1	106.07	105.91	
[2020.09.14 14:30:01 / lib_ea_2.mqh:603]	28465411	106.058	106.053	0.05	0.1	106.108	105.948	
[2020.09.14 14:35:02 / lib_ea_2.mqh:603]	28465557	106.029	106.024	0.05	0.1	106.079	105.919	
[2020.09.14 14:40:07 / lib_ea_2.mqh:603]	28465606	106.047	106.042	0.05	0.1	106.097	105.937	
[2020.09.14 14:45:12 / lib_ea_2.mqh:603]	28465639	106.044	106.039	0.05	0.1	106.094	105.934	
[2020.09.14 14:50:01 / lib_ea_2.mqh:603]	28465670	106.047	106.041	0.05	0.1	106.097	105.935	
[2020.09.14 14:55:01 / lib_ea_2.mqh:603]	28465731	106.053	106.048	0.05	0.1	106.103	105.943	
[2020.09.14 15:00:01 / lib_ea_2.mqh:603]	28465779	106.065	106.061	0.05	0.1	106.115	105.957	
[2020.09.14 15:05:01 / lib_ea_2.mqh:603]	28465850	106.054	106.048	0.05	0.1	106.104	105.942	
[2020.09.14 15:10:01 / lib_ea_2.mqh:603]	28465867	106.06	106.055	0.05	0.1	106.11	105.95	
[2020.09.14 15:15:05 / lib_ea_2.mqh:603]	28465993	106.049	106.043	0.05	0.1	106.099	105.937	
[2020.09.14 15:20:03 / lib_ea_2.mqh:603]	28466038	106.057	106.053	0.05	0.1	106.107	105.949	
[2020.09.14 15:25:05 / lib_ea_2.mqh:603]	28466196	106.083	106.077	0.05	0.1	106.133	105.971	
[2020.09.14 15:30:01 / lib_ea_2.mqh:603]	28466248	106.062	106.056	0.05	0.1	106.112	105.95	
[2020.09.14 15:35:06 / lib_ea_2.mqh:603]	28466381	106.047	106.043	0.05	0.1	106.097	105.939	
[2020.09.14 15:40:02 / lib_ea_2.mqh:603]	28466404	106.047	106.042	0.05	0.1	106.097	105.937	
[2020.09.14 15:45:04 / lib_ea_2.mqh:603]	28466433	106.025	106.019	0.05	0.1	106.075	105.913	
[2020.09.14 15:50:02 / lib_ea_2.mqh:603]	28466471	106.034	106.029	0.05	0.1	106.084	105.924	
[2020.09.14 15:55:10 / lib_ea_2.mqh:603]	28466522	106.058	106.053	0.05	0.1	106.108	105.948	
[2020.09.14 16:00:25 / lib_ea_2.mqh:603]	28466585	106.014	106.009	0.05	0.1	106.064	105.904	
[2020.09.14 16:05:03 / lib_ea_2.mqh:603]	28466672	105.999	105.995	0.05	0.1	106.049	105.891	
[2020.09.14 16:10:01 / lib_ea_2.mqh:603]	28466741	106.01	106.005	0.05	0.1	106.06	105.9	
[2020.09.14 16:15:01 / lib_ea_2.mqh:603]	28466884	106.011	106.006	0.05	0.1	106.061	105.901	
[2020.09.14 16:20:03 / lib_ea_2.mqh:603]	28466930	106.035	106.029	0.05	0.1	106.085	105.923	
[2020.09.14 16:25:01 / lib_ea_2.mqh:603]	28466975	106.006	106.002	0.05	0.1	106.056	105.898	
[2020.09.14 16:30:01 / lib_ea_2.mqh:603]	28467077	105.968	105.962	0.05	0.1	106.018	105.856	
[2020.09.14 16:35:01 / lib_ea_2.mqh:603]	28467283	105.964	105.96	0.05	0.1	106.014	105.856	
[2020.09.14 16:40:03 / lib_ea_2.mqh:603]	28467359	105.983	105.979	0.05	0.1	106.033	105.875	
[2020.09.14 16:45:01 / lib_ea_2.mqh:603]	28467391	105.996	105.991	0.05	0.1	106.046	105.886	
[2020.09.14 16:50:01 / lib_ea_2.mqh:603]	28467438	105.994	105.99	0.05	0.1	106.044	105.886	
[2020.09.14 16:55:02 / lib_ea_2.mqh:603]	28467500	105.967	105.963	0.05	0.1	106.017	105.859	
[2020.09.14 17:00:04 / lib_ea_2.mqh:603]	28467634	105.977	105.973	0.05	0.1	106.027	105.869	
[2020.09.14 17:05:01 / lib_ea_2.mqh:603]	28467697	105.978	105.973	0.05	0.1	106.028	105.868	
[2020.09.14 17:10:01 / lib_ea_2.mqh:603]	28467762	105.965	105.959	0.05	0.1	106.015	105.853	
[2020.09.14 17:15:01 / lib_ea_2.mqh:603]	28467908	105.958	105.952	0.05	0.1	106.008	105.846	
[2020.09.14 17:20:01 / lib_ea_2.mqh:603]	28468008	105.964	105.959	0.05	0.1	106.014	105.854	
[2020.09.14 17:25:01 / lib_ea_2.mqh:603]	28468088	105.989	105.983	0.05	0.1	106.039	105.877	
[2020.09.14 17:30:01 / lib_ea_2.mqh:603]	28468141	105.967	105.963	0.05	0.1	106.017	105.859	
[2020.09.14 17:35:02 / lib_ea_2.mqh:603]	28468320	105.924	105.92	0.05	0.1	105.974	105.816	
[2020.09.14 17:40:01 / lib_ea_2.mqh:603]	28468415	105.926	105.921	0.05	0.1	105.976	105.816	
[2020.09.14 17:45:01 / lib_ea_2.mqh:603]	28468473	105.954	105.95	0.05	0.1	106.004	105.846	
[2020.09.14 17:50:01 / lib_ea_2.mqh:603]	28468550	105.987	105.982	0.05	0.1	106.037	105.877	
[2020.09.14 17:55:03 / lib_ea_2.mqh:603]	28468608	105.989	105.984	0.05	0.1	106.039	105.879	
[2020.09.14 18:00:04 / lib_ea_2.mqh:603]	28468698	106.002	105.997	0.05	0.1	106.052	105.892	
[2020.09.14 18:05:01 / lib_ea_2.mqh:603]	28468744	106.006	106.001	0.05	0.1	106.056	105.896	
[2020.09.14 18:10:01 / lib_ea_2.mqh:603]	28468797	105.98	105.974	0.05	0.1	106.03	105.868	
[2020.09.14 18:15:03 / lib_ea_2.mqh:603]	28468847	106.002	105.996	0.05	0.1	106.052	105.89	
[2020.09.14 18:20:33 / lib_ea_2.mqh:603]	28468979	105.985	105.981	0.05	0.1	106.035	105.877	
[2020.09.14 18:25:01 / lib_ea_2.mqh:603]	28469017	105.992	105.987	0.05	0.1	106.042	105.882	
[2020.09.14 18:30:01 / lib_ea_2.mqh:603]	28469074	106.03	106.025	0.05	0.1	106.08	105.92	
[2020.09.14 18:35:05 / lib_ea_2.mqh:603]	28469157	106.021	106.015	0.05	0.1	106.071	105.909	
[2020.09.14 18:40:01 / lib_ea_2.mqh:603]	28469306	106.017	106.012	0.05	0.1	106.067	105.907	
[2020.09.14 18:45:08 / lib_ea_2.mqh:603]	28469381	106.007	106.003	0.05	0.1	106.057	105.899	
[2020.09.14 18:50:06 / lib_ea_2.mqh:603]	28469472	106.01	106.005	0.05	0.1	106.06	105.9	
[2020.09.14 18:55:09 / lib_ea_2.mqh:603]	28469535	106.04	106.035	0.05	0.1	106.09	105.93	
[2020.09.14 19:00:01 / lib_ea_2.mqh:603]	28469574	106.029	106.025	0.05	0.1	106.079	105.921	
[2020.09.14 19:05:01 / lib_ea_2.mqh:603]	28469636	106.012	106.007	0.05	0.1	106.062	105.902	
[2020.09.14 19:10:02 / lib_ea_2.mqh:603]	28469692	106	105.995	0.05	0.1	106.05	105.89	
[2020.09.14 19:15:03 / lib_ea_2.mqh:603]	28469831	105.978	105.974	0.05	0.1	106.028	105.87	
[2020.09.14 19:20:01 / lib_ea_2.mqh:603]	28470007	105.979	105.973	0.05	0.1	106.029	105.867	
