[09/29/2020 14:16:13 / FxUtilitiesController.php:623]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200910_093548).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20200929_141613_048396).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200910_093548[eap-2.id-1].[AUDJPY-5].dir
order_type	buy
account : 	20117921

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
21	28415018	2020.09.10 07:00:00	77.17100000000001	77.145	77.14	77.12	77.148	77.128	77.13500000000001	77.157	77.148	77.11	77.126	77.14	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	0.021	-0.028	-0.003	-0.021	0.029	-0.021	0.008	0.024	-0.01	-0.037	0.015	0.015	3	-3	-1	-3	3	-3	1	3	-1	-4	2	2	43.34906	38.24865	39.23886	40.08089	45.16484	40.08565	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	46.76265	43.29106	42.65011	40.14735	44.91128	42.37532	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	0.11565	-0.3225	-0.15145	-0.1309	0.28275	-0.1044	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	3	4	4	5	4	5	5	3	4	6	5	4	28415018	2020.09.10 07:00:02	buy	0.10	audjpy	77.145	77.089	77.239	2020.09.10 07:32:12	77.089	-560
22	28415065	2020.09.10 07:05:00	77.145	77.14	77.12	77.148	77.128	77.13500000000001	77.157	77.148	77.11	77.126	77.14	77.107	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-0.028	-0.003	-0.021	0.029	-0.021	0.008	0.024	-0.01	-0.037	0.015	0.015	-0.032	-3	-1	-3	3	-3	1	3	-1	-4	2	2	-4	38.24865	39.23886	40.08089	45.16484	40.08565	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	43.29106	42.65011	40.14735	44.91128	42.37532	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	-0.3225	-0.15145	-0.1309	0.28275	-0.1044	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	4	4	5	4	5	5	3	4	6	5	4	5	28415065	2020.09.10 07:05:02	buy	0.10	audjpy	77.114	77.221	77.371	2020.09.10 09:01:39	77.221	1070
23	28415101	2020.09.10 07:10:00	77.14	77.12	77.148	77.128	77.13500000000001	77.157	77.148	77.11	77.126	77.14	77.107	77.119	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-0.003	-0.021	0.029	-0.021	0.008	0.024	-0.01	-0.037	0.015	0.015	-0.032	0.012	-1	-3	3	-3	1	3	-1	-4	2	2	-4	2	39.23886	40.08089	45.16484	40.08565	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	42.65011	40.14735	44.91128	42.37532	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	-0.15145	-0.1309	0.28275	-0.1044	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	4	5	4	5	5	3	4	6	5	4	5	5	28415101	2020.09.10 07:10:03	buy	0.10	audjpy	77.126	77.221	77.371	2020.09.10 09:01:39	77.221	950
24	28415129	2020.09.10 07:15:00	77.12	77.148	77.128	77.13500000000001	77.157	77.148	77.11	77.126	77.14	77.107	77.119	77.098	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	-0.021	0.029	-0.021	0.008	0.024	-0.01	-0.037	0.015	0.015	-0.032	0.012	-0.021	-3	3	-3	1	3	-1	-4	2	2	-4	2	-3	40.08089	45.16484	40.08565	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.14735	44.91128	42.37532	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	-0.1309	0.28275	-0.1044	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	5	4	5	5	3	4	6	5	4	5	5	5	28415129	2020.09.10 07:15:14	buy	0.10	audjpy	77.107	77.221	77.371	2020.09.10 09:01:39	77.221	1140
25	28415149	2020.09.10 07:20:00	77.148	77.128	77.13500000000001	77.157	77.148	77.11	77.126	77.14	77.107	77.119	77.098	77.099	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	0.029	-0.021	0.008	0.024	-0.01	-0.037	0.015	0.015	-0.032	0.012	-0.021	0.001	3	-3	1	3	-1	-4	2	2	-4	2	-3	1	45.16484	40.08565	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	44.91128	42.37532	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	0.28275	-0.1044	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	4	5	5	3	4	6	5	4	5	5	5	5	28415149	2020.09.10 07:20:10	buy	0.10	audjpy	77.109	77.221	77.371	2020.09.10 09:01:39	77.221	1120
26	28415174	2020.09.10 07:25:00	77.128	77.13500000000001	77.157	77.148	77.11	77.126	77.14	77.107	77.119	77.098	77.099	77.121	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	-0.021	0.008	0.024	-0.01	-0.037	0.015	0.015	-0.032	0.012	-0.021	0.001	0.021	-3	1	3	-1	-4	2	2	-4	2	-3	1	3	40.08565	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	42.37532	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	-0.1044	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	5	5	3	4	6	5	4	5	5	5	5	4	28415174	2020.09.10 07:25:03	buy	0.10	audjpy	77.130	77.221	77.371	2020.09.10 09:01:39	77.221	910
27	28415299	2020.09.10 07:30:00	77.13500000000001	77.157	77.148	77.11	77.126	77.14	77.107	77.119	77.098	77.099	77.121	77.09699999999999	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	0.008	0.024	-0.01	-0.037	0.015	0.015	-0.032	0.012	-0.021	0.001	0.021	-0.025	1	3	-1	-4	2	2	-4	2	-3	1	3	-3	40.93304	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	43.54967	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	-0.06825000000000001	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	5	3	4	6	5	4	5	5	5	5	4	5	28415299	2020.09.10 07:30:02	buy	0.10	audjpy	77.109	77.221	77.371	2020.09.10 09:01:39	77.221	1120
28	28415325	2020.09.10 07:35:00	77.157	77.148	77.11	77.126	77.14	77.107	77.119	77.098	77.099	77.121	77.09699999999999	77.098	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	0.024	-0.01	-0.037	0.015	0.015	-0.032	0.012	-0.021	0.001	0.021	-0.025	0	3	-1	-4	2	2	-4	2	-3	1	3	-3	-1	39.21853	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	47.11518	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	-0.203	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	3	4	6	5	4	5	5	5	5	4	5	5	28415325	2020.09.10 07:35:00	buy	0.10	audjpy	77.099	77.221	77.371	2020.09.10 09:01:39	77.221	1220
29	28415381	2020.09.10 07:40:00	77.148	77.11	77.126	77.14	77.107	77.119	77.098	77.099	77.121	77.09699999999999	77.098	77.09	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	-0.01	-0.037	0.015	0.015	-0.032	0.012	-0.021	0.001	0.021	-0.025	0	-0.007	-1	-4	2	2	-4	2	-3	1	3	-3	-1	-1	43.32243	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	45.86763	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	-0.0329	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	4	6	5	4	5	5	5	5	4	5	5	5	28415381	2020.09.10 07:40:00	buy	0.10	audjpy	77.099	77.221	77.371	2020.09.10 09:01:39	77.221	1220
30	28415410	2020.09.10 07:45:00	77.11	77.126	77.14	77.107	77.119	77.098	77.099	77.121	77.09699999999999	77.098	77.09	77.092	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	-0.037	0.015	0.015	-0.032	0.012	-0.021	0.001	0.021	-0.025	0	-0.007	0.002	-4	2	2	-4	2	-3	1	3	-3	-1	-1	1	44.91399	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	41.03813	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	-0.3441	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	6	5	4	5	5	5	5	4	5	5	5	5	28415410	2020.09.10 07:45:05	buy	0.10	audjpy	77.100	77.221	77.371	2020.09.10 09:01:39	77.221	1210
31	28415430	2020.09.10 07:50:00	77.126	77.14	77.107	77.119	77.098	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	1	1	-1	1	-1	1	1	-1	1	-1	1	1	0.015	0.015	-0.032	0.012	-0.021	0.001	0.021	-0.025	0	-0.007	0.002	0.028	2	2	-4	2	-3	1	3	-3	-1	-1	1	3	42.82668	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	43.66702	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	-0.2363	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	5	4	5	5	5	5	4	5	5	5	5	4	28415430	2020.09.10 07:50:01	buy	0.10	audjpy	77.125	77.221	77.371	2020.09.10 09:01:39	77.221	960
32	28415457	2020.09.10 07:55:00	77.14	77.107	77.119	77.098	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	77.11	1	-1	1	-1	1	1	-1	1	-1	1	1	-1	0.015	-0.032	0.012	-0.021	0.001	0.021	-0.025	0	-0.007	0.002	0.028	-0.005	2	-4	2	-3	1	3	-3	-1	-1	1	3	-1	42.11357	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.88914	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	-0.1577	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	4	5	5	5	5	4	5	5	5	5	4	4	28415457	2020.09.10 07:55:03	buy	0.10	audjpy	77.118	77.221	77.371	2020.09.10 09:01:39	77.221	1030
33	28415587	2020.09.10 08:00:00	77.107	77.119	77.098	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	77.11	77.122	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	-0.032	0.012	-0.021	0.001	0.021	-0.025	0	-0.007	0.002	0.028	-0.005	0.013	-4	2	-3	1	3	-3	-1	-1	1	3	-1	2	42.20765	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	41.79818	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	-0.55	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	5	5	5	5	4	5	5	5	5	4	4	3	28415587	2020.09.10 08:00:01	buy	0.10	audjpy	77.127	77.221	77.371	2020.09.10 09:01:39	77.221	940
34	28415634	2020.09.10 08:05:00	77.119	77.098	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	77.11	77.122	77.16	1	-1	1	1	-1	1	-1	1	1	-1	1	1	0.012	-0.021	0.001	0.021	-0.025	0	-0.007	0.002	0.028	-0.005	0.013	0.038	2	-3	1	3	-3	-1	-1	1	3	-1	2	4	41.24269	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	43.71872	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	-0.28355	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	5	5	5	4	5	5	5	5	4	4	3	1	28415634	2020.09.10 08:05:01	buy	0.10	audjpy	77.167	77.221	77.371	2020.09.10 09:01:39	77.221	540
35	28415663	2020.09.10 08:10:00	77.098	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	77.11	77.122	77.16	77.154	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	-0.021	0.001	0.021	-0.025	0	-0.007	0.002	0.028	-0.005	0.013	0.038	-0.005	-3	1	3	-3	-1	-1	1	3	-1	2	4	-1	35.68744	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	41.21352	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	-0.5548	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	5	5	4	5	5	5	5	4	4	3	1	2	28415663	2020.09.10 08:10:02	buy	0.10	audjpy	77.163	77.221	77.371	2020.09.10 09:01:39	77.221	580
36	28415690	2020.09.10 08:15:00	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	77.11	77.122	77.16	77.154	77.164	1	1	-1	1	-1	1	1	-1	1	1	-1	1	0.001	0.021	-0.025	0	-0.007	0.002	0.028	-0.005	0.013	0.038	-0.005	0.01	1	3	-3	-1	-1	1	3	-1	2	4	-1	2	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	5	4	5	5	5	5	4	4	3	1	2	2	28415690	2020.09.10 08:15:01	buy	0.10	audjpy	77.171	77.221	77.371	2020.09.10 09:01:39	77.221	500
37	28415730	2020.09.10 08:15:00	77.099	77.121	77.09699999999999	77.098	77.09	77.092	77.119	77.11	77.122	77.16	77.154	77.164	1	1	-1	1	-1	1	1	-1	1	1	-1	1	0.001	0.021	-0.025	0	-0.007	0.002	0.028	-0.005	0.013	0.038	-0.005	0.01	1	3	-3	-1	-1	1	3	-1	2	4	-1	2	40.2491	37.87647	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	41.38189	45.02797	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	-0.3174	-0.18095	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	5	4	5	5	5	5	4	4	3	1	2	2	28415730	2020.09.10 08:20:04	buy	0.10	audjpy	77.212	77.221	77.371	2020.09.10 09:01:39	77.221	90
38	28415784	2020.09.10 08:25:00	77.09699999999999	77.098	77.09	77.092	77.119	77.11	77.122	77.16	77.154	77.164	77.20399999999999	77.238	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-0.025	0	-0.007	0.002	0.028	-0.005	0.013	0.038	-0.005	0.01	0.04	0.034	-3	-1	-1	1	3	-1	2	4	-1	2	4	4	31.07304	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	42.02619	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	-0.848	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	5	5	5	5	4	4	3	1	2	2	1	1	28415784	2020.09.10 08:25:01	buy	0.10	audjpy	77.248	77.251	77.401	2020.09.10 09:24:04	77.251	30
39	28415910	2020.09.10 08:30:00	77.098	77.09	77.092	77.119	77.11	77.122	77.16	77.154	77.164	77.20399999999999	77.238	77.248	1	-1	1	1	-1	1	1	-1	1	1	1	1	0	-0.007	0.002	0.028	-0.005	0.013	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-1	-1	1	3	-1	2	4	-1	2	4	4	1	30.97147	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	42.19521	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	-0.8428	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	5	5	5	4	4	3	1	2	2	1	1	1	28415910	2020.09.10 08:30:01	buy	0.10	audjpy	77.256	77.251	77.401	2020.09.10 09:24:04	77.251	-50
40	28416004	2020.09.10 08:35:00	77.09	77.092	77.119	77.11	77.122	77.16	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	-1	1	1	-1	1	1	-1	1	1	1	1	-1	-0.007	0.002	0.028	-0.005	0.013	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	-1	1	3	-1	2	4	-1	2	4	4	1	-2	30.86201	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	41.18411	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	-0.639	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	5	5	4	4	3	1	2	2	1	1	1	2	28416004	2020.09.10 08:35:05	buy	0.10	audjpy	77.242	77.251	77.401	2020.09.10 09:24:04	77.251	90
41	28416060	2020.09.10 08:40:00	77.092	77.119	77.11	77.122	77.16	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	1	1	-1	1	1	-1	1	1	1	1	-1	1	0.002	0.028	-0.005	0.013	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	1	3	-1	2	4	-1	2	4	4	1	-2	1	31.69406	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	41.55267	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	-0.6399	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	5	4	4	3	1	2	2	1	1	1	2	2	28416060	2020.09.10 08:40:03	buy	0.10	audjpy	77.249	77.251	77.401	2020.09.10 09:24:04	77.251	20
42	28416132	2020.09.10 08:45:00	77.119	77.11	77.122	77.16	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	1	-1	1	1	-1	1	1	1	1	-1	1	1	0.028	-0.005	0.013	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	3	-1	2	4	-1	2	4	4	1	-2	1	2	36.46411	40.93345	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	46.33172	45.03953	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	-0.1521	-0.1425	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	4	4	3	1	2	2	1	1	1	2	2	2	28416132	2020.09.10 08:45:01	buy	0.10	audjpy	77.260	77.251	77.401	2020.09.10 09:24:04	77.251	-90
43	28416184	2020.09.10 08:50:00	77.11	77.122	77.16	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	77.271	-1	1	1	-1	1	1	1	1	-1	1	1	1	-0.005	0.013	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	0.019	-1	2	4	-1	2	4	4	1	-2	1	2	2	40.93345	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	66.90591999999999	45.03953	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	65.35099	-0.1425	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	1.5352	4	3	1	2	2	1	1	1	2	2	2	2	28416184	2020.09.10 08:50:03	buy	0.10	audjpy	77.272	77.219	77.369	2020.09.10 09:01:39	77.219	-530
44	28416245	2020.09.10 08:55:00	77.122	77.16	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	77.271	77.26000000000001	1	1	-1	1	1	1	1	-1	1	1	1	-1	0.013	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	0.019	-0.008999999999999999	2	4	-1	2	4	4	1	-2	1	2	2	-1	45.86832	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	66.90591999999999	71.75678000000001	47.10985	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	65.35099	63.18193	0.0138	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	1.5352	1.8063	3	1	2	2	1	1	1	2	2	2	2	2	28416245	2020.09.10 08:55:01	buy	0.10	audjpy	77.269	77.209	77.359	2020.09.10 10:00:04	77.209	-600
45	28416375	2020.09.10 09:00:00	77.16	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	77.271	77.26000000000001	77.246	1	-1	1	1	1	1	-1	1	1	1	-1	-1	0.038	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	0.019	-0.008999999999999999	-0.013	4	-1	2	4	4	1	-2	1	2	2	-1	-2	47.68251	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	66.90591999999999	71.75678000000001	65.42458000000001	53.0101	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	65.35099	63.18193	60.49206	0.1836	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	1.5352	1.8063	1.97715	1	2	2	1	1	1	2	2	2	2	2	2	28416375	2020.09.10 09:00:00	buy	0.10	audjpy	77.253	77.251	77.401	2020.09.10 09:24:04	77.251	-20
46	28416495	2020.09.10 09:05:00	77.154	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	77.271	77.26000000000001	77.246	77.223	-1	1	1	1	1	-1	1	1	1	-1	-1	-1	-0.005	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	0.019	-0.008999999999999999	-0.013	-0.02	-1	2	4	4	1	-2	1	2	2	-1	-2	-2	52.03696	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	66.90591999999999	71.75678000000001	65.42458000000001	59.14301	52.04512	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	65.35099	63.18193	60.49206	56.34385	0.1456	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	1.5352	1.8063	1.97715	1.7136	2	2	1	1	1	2	2	2	2	2	2	3	28416495	2020.09.10 09:05:04	buy	0.10	audjpy	77.232	77.251	77.401	2020.09.10 09:24:04	77.251	190
47	28416634	2020.09.10 09:10:00	77.164	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	77.271	77.26000000000001	77.246	77.223	77.247	1	1	1	1	-1	1	1	1	-1	-1	-1	1	0.01	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	0.019	-0.008999999999999999	-0.013	-0.02	0.023	2	4	4	1	-2	1	2	2	-1	-2	-2	3	57.65746	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	66.90591999999999	71.75678000000001	65.42458000000001	59.14301	64.89111	53.52923	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	65.35099	63.18193	60.49206	56.34385	59.40179	0.2407	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	1.5352	1.8063	1.97715	1.7136	1.8825	2	1	1	1	2	2	2	2	2	2	3	3	28416634	2020.09.10 09:10:03	buy	0.10	audjpy	77.256	77.251	77.401	2020.09.10 09:24:04	77.251	-50
48	28416685	2020.09.10 09:15:00	77.20399999999999	77.238	77.248	77.23399999999999	77.242	77.251	77.271	77.26000000000001	77.246	77.223	77.247	77.22799999999999	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	0.04	0.034	0.008999999999999999	-0.014	0.008999999999999999	0.01	0.019	-0.008999999999999999	-0.013	-0.02	0.023	-0.019	4	4	1	-2	1	2	2	-1	-2	-2	3	-2	57.12631	59.01021	64.71683	59.18619	58.64371	65.96795	66.90591999999999	71.75678000000001	65.42458000000001	59.14301	64.89111	64.31747	58.88661	62.73091	63.77945	61.24035	62.14679	63.16686	65.35099	63.18193	60.49206	56.34385	59.40179	56.12564	0.38305	1.08	1.3593	1.1664	0.6171	1.7352	1.5352	1.8063	1.97715	1.7136	1.8825	1.5015	1	1	1	2	2	2	2	2	2	3	3	3	28416685	2020.09.10 09:15:02	buy	0.10	audjpy	77.238	77.251	77.401	2020.09.10 09:24:04	77.251	130
