[2020.09.10 11:18:56 / lib_ea_2.mqh:348]	28413915	77.17	77.16200000000001	0.05	0.1	77.11199999999999	77.262	
[2020.09.10 11:21:00 / lib_ea_2.mqh:348]	28413935	77.157	77.148	0.05	0.1	77.098	77.248	
[2020.09.10 11:24:52 / lib_ea_2.mqh:348]	28413972	77.15900000000001	77.151	0.05	0.1	77.101	77.251	
[2020.09.10 11:37:14 / lib_ea_2.mqh:348]	28414154	77.155	77.14700000000001	0.05	0.1	77.09699999999999	77.247	
[2020.09.10 11:39:50 / lib_ea_2.mqh:348]	28414180	77.152	77.14400000000001	0.05	0.1	77.09399999999999	77.244	
[2020.09.10 11:44:50 / lib_ea_2.mqh:348]	28414212	77.181	77.17100000000001	0.05	0.1	77.121	77.271	
[2020.09.10 11:49:58 / lib_ea_2.mqh:348]	28414250	77.185	77.175	0.05	0.1	77.125	77.27500000000001	
[2020.09.10 11:54:50 / lib_ea_2.mqh:348]	28414290	77.19199999999999	77.18300000000001	0.05	0.1	77.133	77.283	
[2020.09.10 11:59:50 / lib_ea_2.mqh:348]	28414419	77.15900000000001	77.15000000000001	0.05	0.1	77.09999999999999	77.25	
[2020.09.10 12:04:49 / lib_ea_2.mqh:348]	28414469	77.18300000000001	77.173	0.05	0.1	77.123	77.273	
[2020.09.10 12:09:50 / lib_ea_2.mqh:348]	28414525	77.15300000000001	77.143	0.05	0.1	77.093	77.24299999999999	
[2020.09.10 12:14:49 / lib_ea_2.mqh:348]	28414572	77.15000000000001	77.14100000000001	0.05	0.1	77.09099999999999	77.241	
[2020.09.10 12:19:50 / lib_ea_2.mqh:348]	28414610	77.128	77.119	0.05	0.1	77.069	77.21899999999999	
[2020.09.10 12:24:50 / lib_ea_2.mqh:348]	28414649	77.158	77.149	0.05	0.1	77.099	77.249	
[2020.09.10 12:29:50 / lib_ea_2.mqh:348]	28414787	77.137	77.127	0.05	0.1	77.077	77.227	
[2020.09.10 12:34:50 / lib_ea_2.mqh:348]	28414811	77.143	77.133	0.05	0.1	77.083	77.233	
[2020.09.10 12:39:50 / lib_ea_2.mqh:348]	28414836	77.166	77.158	0.05	0.1	77.108	77.258	
[2020.09.10 12:44:52 / lib_ea_2.mqh:348]	28414851	77.15600000000001	77.14700000000001	0.05	0.1	77.09699999999999	77.247	
[2020.09.10 12:49:50 / lib_ea_2.mqh:348]	28414876	77.121	77.111	0.05	0.1	77.06100000000001	77.211	
[2020.09.10 12:54:51 / lib_ea_2.mqh:348]	28414898	77.134	77.125	0.05	0.1	77.075	77.22499999999999	
[2020.09.10 12:59:50 / lib_ea_2.mqh:348]	28415018	77.145	77.139	0.05	0.1	77.089	77.239	
[2020.09.10 13:04:50 / lib_ea_2.mqh:348]	28415065	77.114	77.107	0.05	0.1	77.057	77.20699999999999	
