[09/30/2020 16:26:35 / FxUtilitiesController.php:757]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200911_045656).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20200930_162635_464843).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200911_045656[eap-2.id-1].[AUDJPY-5].dir
order_type	buy
account : 	20117921

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
11	28439001	2020.09.10 23:50:00	76.97499999999999	76.95099999999999	76.955	76.974	76.983	76.992	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	1	-1	1	1	1	1	1	-1	1	1	1	1	0.012	-0.024	0.004	0.021	0.007	0.008999999999999999	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	2	-3	1	3	1	1	2	-1	2	1	1	1	35.66414	35.64394	36.60276	39.87278	36.91553	33.9502	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	35.80587	34.39144	34.843	37.01065	38.03847	39.08476	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	-6.59435	-5.55775	-2.12925	-0.66555	-1.7582	-0.7392	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	5	5	5	4	4	4	4	4	3	3	2	2	28439001	2020.09.10 23:50:01	buy	0.10	audjpy	77.044	76.979	77.129	2020.09.11 00:07:09	76.979	-650
12	28439034	2020.09.10 23:55:00	76.95099999999999	76.955	76.974	76.983	76.992	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	-1	1	1	1	1	1	-1	1	1	1	1	1	-0.024	0.004	0.021	0.007	0.008999999999999999	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-3	1	3	1	1	2	-1	2	1	1	1	1	35.64394	36.60276	39.87278	36.91553	33.9502	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	34.39144	34.843	37.01065	38.03847	39.08476	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	-5.55775	-2.12925	-0.66555	-1.7582	-0.7392	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	5	5	4	4	4	4	4	3	3	2	2	2	28439034	2020.09.10 23:55:01	buy	0.10	audjpy	77.044	76.981	77.131	2020.09.11 00:07:09	76.981	-630
13	28439071	2020.09.11 00:05:00	76.955	76.974	76.983	76.992	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	1	1	1	1	1	-1	1	1	1	1	1	-1	0.004	0.021	0.007	0.008999999999999999	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	1	3	1	1	2	-1	2	1	1	1	1	-1	36.60276	39.87278	36.91553	33.9502	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	34.843	37.01065	38.03847	39.08476	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	-2.12925	-0.66555	-1.7582	-0.7392	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	5	4	4	4	4	4	3	3	2	2	2	2	28439071	2020.09.11 00:07:10	buy	0.10	audjpy	77.132	76.913	77.063	2020.09.11 01:16:00	77.063	-690
14	28439120	2020.09.11 00:10:00	76.974	76.983	76.992	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	1	1	1	1	-1	1	1	1	1	1	-1	-1	0.021	0.007	0.008999999999999999	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	3	1	1	2	-1	2	1	1	1	1	-1	-1	39.87278	36.91553	33.9502	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	37.01065	38.03847	39.08476	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	-0.66555	-1.7582	-0.7392	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	4	4	4	4	4	3	3	2	2	2	2	5	28439120	2020.09.11 00:10:00	buy	0.10	audjpy	77.127	76.911	77.061	2020.09.11 01:15:56	77.061	-660
15	28439176	2020.09.11 00:15:00	76.983	76.992	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	1	1	1	-1	1	1	1	1	1	-1	-1	1	0.007	0.008999999999999999	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	1	1	2	-1	2	1	1	1	1	-1	-1	3	36.91553	33.9502	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	38.03847	39.08476	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	-1.7582	-0.7392	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	4	4	4	4	3	3	2	2	2	2	5	4	28439176	2020.09.11 00:18:50	buy	0.10	audjpy	77.108	76.940	77.090	2020.09.11 01:29:55	77.090	-180
16	28439190	2020.09.11 00:20:00	76.992	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	1	1	-1	1	1	1	1	1	-1	-1	1	1	0.008999999999999999	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	0	1	2	-1	2	1	1	1	1	-1	-1	3	-1	33.9502	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	39.08476	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	-0.7392	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	4	4	4	3	3	2	2	2	2	5	4	4	28439190	2020.09.11 00:20:02	buy	0.10	audjpy	77.089	76.940	77.090	2020.09.11 01:29:55	77.090	10
17	28439235	2020.09.11 00:25:00	77.00700000000001	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	1	-1	1	1	1	1	1	-1	-1	1	1	1	0.015	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	0	0	2	-1	2	1	1	1	1	-1	-1	3	-1	-1	36.62109	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	40.83743	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	-0.34425	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	4	4	3	3	2	2	2	2	5	4	4	4	28439235	2020.09.11 00:27:35	buy	0.10	audjpy	77.107	76.940	77.090	2020.09.11 01:29:55	77.090	-170
18	28439240	2020.09.11 00:30:00	76.998	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	-1	1	1	1	1	1	-1	-1	1	1	1	1	-0.008999999999999999	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	0	0	0.003	-1	2	1	1	1	1	-1	-1	3	-1	-1	1	31.85489	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	40.10858	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	-0.93345	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	4	3	3	2	2	2	2	5	4	4	4	4	28439240	2020.09.11 00:30:01	buy	0.10	audjpy	77.080	76.941	77.091	2020.09.11 01:29:55	77.091	110
19	28439260	2020.09.11 00:35:00	77.01300000000001	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	1	1	1	1	1	-1	-1	1	1	1	1	-1	0.015	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	0	0	0.003	-0.004	2	1	1	1	1	-1	-1	3	-1	-1	1	-1	28.66069	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.92694	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	-0.6206	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	3	3	2	2	2	2	5	4	4	4	4	4	28439260	2020.09.11 00:35:01	buy	0.10	audjpy	77.072	76.937	77.087	2020.09.11 01:29:31	77.087	150
20	28439327	2020.09.11 00:40:00	77.017	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	76.979	1	1	1	1	-1	-1	1	1	1	1	-1	-1	0.005	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	0	0	0.003	-0.004	-0.008	1	1	1	1	-1	-1	3	-1	-1	1	-1	-1	31.3184	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.38531	42.41768	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	40.19136	-0.3128	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	0.0222	3	2	2	2	2	5	4	4	4	4	4	4	28439327	2020.09.11 00:40:30	buy	0.10	audjpy	77.050	76.928	77.078	2020.09.11 01:28:41	77.078	280
21	28439333	2020.09.11 00:45:00	77.027	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	76.979	76.97799999999999	1	1	1	-1	-1	1	1	1	1	-1	-1	1	0.008999999999999999	0.003	0.002	-0.003	-0.002	0.029	0	0	0.003	-0.004	-0.008	0	1	1	1	-1	-1	3	-1	-1	1	-1	-1	-1	34.37412	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.38531	48.84912	43.67034	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	40.19136	40.07672	-0.1817	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	0.0222	0.00675	2	2	2	2	5	4	4	4	4	4	4	4	28439333	2020.09.11 00:45:00	buy	0.10	audjpy	77.036	76.928	77.078	2020.09.11 01:28:41	77.078	420
22	28439441	2020.09.11 00:50:00	77.03	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	76.979	76.97799999999999	76.986	1	1	-1	-1	1	1	1	1	-1	-1	1	1	0.003	0.002	-0.003	-0.002	0.029	0	0	0.003	-0.004	-0.008	0	0.008	1	1	-1	-1	3	-1	-1	1	-1	-1	-1	1	38.26577	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.38531	48.84912	56.84699	44.05466	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	40.19136	40.07672	41.48234	-0.105	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	0.0222	0.00675	0.22475	2	2	2	5	4	4	4	4	4	4	4	4	28439441	2020.09.11 00:50:01	buy	0.10	audjpy	77.026	77.109	77.259	2020.09.11 02:01:59	77.109	830
23	28439467	2020.09.11 00:55:00	77.03100000000001	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	76.979	76.97799999999999	76.986	76.989	1	-1	-1	1	1	1	1	-1	-1	1	1	1	0.002	-0.003	-0.002	0.029	0	0	0.003	-0.004	-0.008	0	0.008	0.002	1	-1	-1	3	-1	-1	1	-1	-1	-1	1	1	42.4	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.38531	48.84912	56.84699	62.24406	44.18828	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	40.19136	40.07672	41.48234	42.01921	0.081	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	0.0222	0.00675	0.22475	0.381	2	2	5	4	4	4	4	4	4	4	4	4	28439467	2020.09.11 00:55:03	buy	0.10	audjpy	77.048	76.939	77.089	2020.09.11 01:29:55	77.089	410
24	28439477	2020.09.11 01:00:00	77.02800000000001	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	76.979	76.97799999999999	76.986	76.989	77.01000000000001	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-0.003	-0.002	0.029	0	0	0.003	-0.004	-0.008	0	0.008	0.002	0.021	-1	-1	3	-1	-1	1	-1	-1	-1	1	1	3	46.38688	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.38531	48.84912	56.84699	62.24406	67.06066	43.85751	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	40.19136	40.07672	41.48234	42.01921	45.69057	0.3268	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	0.0222	0.00675	0.22475	0.381	0.87885	2	5	4	4	4	4	4	4	4	4	4	3	28439477	2020.09.11 01:00:01	buy	0.10	audjpy	77.063	77.109	77.259	2020.09.11 02:01:59	77.109	460
25	28439530	2020.09.11 01:05:00	76.961	76.98999999999999	76.98999999999999	76.98999999999999	76.99299999999999	76.98699999999999	76.979	76.97799999999999	76.986	76.989	77.01000000000001	77.048	-1	1	1	1	1	-1	-1	1	1	1	1	1	-0.002	0.029	0	0	0.003	-0.004	-0.008	0	0.008	0.002	0.021	0.036	-1	3	-1	-1	1	-1	-1	-1	1	1	3	4	50.7869	44.13215	35.63616	40.93755	36.67918	35.8794	41.38531	48.84912	56.84699	62.24406	67.06066	71.7141	37.29465	41.29695	41.29695	41.29695	41.74557	41.08456	40.19136	40.07672	41.48234	42.01921	45.69057	51.53584	0.0028	0.0038	-0.0296	0.00155	-0.1606	0.82225	0.0222	0.00675	0.22475	0.381	0.87885	1.7444	5	4	4	4	4	4	4	4	4	4	3	1	28439530	2020.09.11 01:05:01	buy	0.10	audjpy	77.071	77.109	77.259	2020.09.11 02:01:59	77.109	380
