[10/01/2020 15:25:00 / FxUtilitiesController.php:757]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200916_143622).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20201001_152500_708513).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200916_143622[eap-2.id-1].[AUDJPY-5].dir
order_type	buy
account : 	20117921

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
16	28501561	2020.09.16 09:55:00	77.02800000000001	76.995	77.011	76.997	77.017	77.014	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	0.013	-0.031	0.014	-0.014	0.022	-0.004	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	2	-4	2	-2	3	-1	1	3	4	-1	-2	-1	55.36858	49.00366	50.0609	47.97171	52.54927	57.74804	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	50.82734	45.61734	48.32091	46.20522	49.52832	49.0499	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	-0.2115	-0.61455	-0.4387	-0.6795	-0.057	0.0202	0.061	0.177	0.5406	0.414	0.4066	0.4515	4	5	5	5	4	4	4	3	1	1	2	2	28501561	2020.09.16 09:55:01	buy	0.10	audjpy	77.084	77.027	77.177	2020.09.16 10:25:11	77.027	-570
17	28501641	2020.09.16 10:00:00	76.995	77.011	76.997	77.017	77.014	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	-1	1	-1	1	-1	1	1	1	-1	-1	-1	1	-0.031	0.014	-0.014	0.022	-0.004	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	-4	2	-2	3	-1	1	3	4	-1	-2	-1	1	49.00366	50.0609	47.97171	52.54927	57.74804	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	45.61734	48.32091	46.20522	49.52832	49.0499	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	-0.61455	-0.4387	-0.6795	-0.057	0.0202	0.061	0.177	0.5406	0.414	0.4066	0.4515	0.2618	5	5	5	4	4	4	3	1	1	2	2	2	28501641	2020.09.16 10:00:01	buy	0.10	audjpy	77.084	77.027	77.177	2020.09.16 10:25:11	77.027	-570
18	28501717	2020.09.16 10:05:00	77.011	76.997	77.017	77.014	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	1	-1	1	-1	1	1	1	-1	-1	-1	1	1	0.014	-0.014	0.022	-0.004	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	2	-2	3	-1	1	3	4	-1	-2	-1	1	2	50.0609	47.97171	52.54927	57.74804	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	48.32091	46.20522	49.52832	49.0499	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	-0.4387	-0.6795	-0.057	0.0202	0.061	0.177	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	5	5	4	4	4	3	1	1	2	2	2	2	28501717	2020.09.16 10:05:01	buy	0.10	audjpy	77.102	77.044	77.194	2020.09.16 10:22:56	77.044	-580
19	28501760	2020.09.16 10:10:00	76.997	77.017	77.014	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	-1	1	-1	1	1	1	-1	-1	-1	1	1	-1	-0.014	0.022	-0.004	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-2	3	-1	1	3	4	-1	-2	-1	1	2	-2	47.97171	52.54927	57.74804	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	46.20522	49.52832	49.0499	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	-0.6795	-0.057	0.0202	0.061	0.177	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	5	4	4	4	3	1	1	2	2	2	2	3	28501760	2020.09.16 10:10:01	buy	0.10	audjpy	77.083	77.027	77.177	2020.09.16 10:25:11	77.027	-560
20	28501815	2020.09.16 10:15:00	77.017	77.014	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	77.06100000000001	1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	0.022	-0.004	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-0.016	3	-1	1	3	4	-1	-2	-1	1	2	-2	-2	52.54927	57.74804	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	54.83668	49.52832	49.0499	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	53.24972	-0.057	0.0202	0.061	0.177	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	0.3542	4	4	4	3	1	1	2	2	2	2	3	3	28501815	2020.09.16 10:15:01	buy	0.10	audjpy	77.069	77.074	77.224	2020.09.16 11:13:39	77.074	50
21	28502061	2020.09.16 10:20:00	77.014	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	77.06100000000001	77.063	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	-0.004	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-0.016	0.002	-1	1	3	4	-1	-2	-1	1	2	-2	-2	1	57.74804	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	54.83668	52.94125	49.0499	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	53.24972	53.56378	0.0202	0.061	0.177	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	0.3542	0.1651	4	4	3	1	1	2	2	2	2	3	3	3	28502061	2020.09.16 10:20:01	buy	0.10	audjpy	77.073	77.074	77.224	2020.09.16 11:13:39	77.074	10
22	28502243	2020.09.16 10:25:00	77.023	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	77.06100000000001	77.063	77.03100000000001	1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	0.008	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-0.016	0.002	-0.032	1	3	4	-1	-2	-1	1	2	-2	-2	1	-4	58.71101	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	54.83668	52.94125	52.25266	50.55807	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	53.24972	53.56378	48.11945	0.061	0.177	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	0.3542	0.1651	0.4114	4	3	1	1	2	2	2	2	3	3	3	4	28502243	2020.09.16 10:25:01	buy	0.10	audjpy	77.038	77.074	77.224	2020.09.16 11:13:39	77.074	360
23	28502413	2020.09.16 10:30:00	77.04600000000001	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	77.06100000000001	77.063	77.03100000000001	77.04000000000001	1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	0.021	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-0.016	0.002	-0.032	0.01	3	4	-1	-2	-1	1	2	-2	-2	1	-4	2	60.34666	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	54.83668	52.94125	52.25266	52.72262	54.20466	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	53.24972	53.56378	48.11945	49.635	0.177	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	0.3542	0.1651	0.4114	0.3538	3	1	1	2	2	2	2	3	3	3	4	4	28502413	2020.09.16 10:30:01	buy	0.10	audjpy	77.048	77.074	77.224	2020.09.16 11:13:39	77.074	260
24	28502565	2020.09.16 10:35:00	77.101	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	77.06100000000001	77.063	77.03100000000001	77.04000000000001	77.072	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	0.054	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-0.016	0.002	-0.032	0.01	0.033	4	-1	-2	-1	1	2	-2	-2	1	-4	2	4	61.44309	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	54.83668	52.94125	52.25266	52.72262	52.96535	61.37544	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	53.24972	53.56378	48.11945	49.635	54.59884	0.5406	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	0.3542	0.1651	0.4114	0.3538	0.9604	1	1	2	2	2	2	3	3	3	4	4	3	28502565	2020.09.16 10:35:01	buy	0.10	audjpy	77.078	77.074	77.224	2020.09.16 11:13:39	77.074	-40
25	28502621	2020.09.16 10:40:00	77.09999999999999	77.084	77.07599999999999	77.07899999999999	77.093	77.07599999999999	77.06100000000001	77.063	77.03100000000001	77.04000000000001	77.072	77.06	-1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	-0.001	-0.016	-0.008999999999999999	0.002	0.016	-0.018	-0.016	0.002	-0.032	0.01	0.033	-0.01	-1	-2	-1	1	2	-2	-2	1	-4	2	4	-2	61.58048	60.93233	55.95894	56.6517	58.55626	56.63537	54.83668	52.94125	52.25266	52.72262	52.96535	47.35656	61.19205	58.2603	56.82733	57.24246	59.17099	55.94563	53.24972	53.56378	48.11945	49.635	54.59884	52.55426	0.414	0.4066	0.4515	0.2618	0.35075	0.20825	0.3542	0.1651	0.4114	0.3538	0.9604	0.512	1	2	2	2	2	3	3	3	4	4	3	3	28502621	2020.09.16 10:40:02	buy	0.10	audjpy	77.071	77.074	77.224	2020.09.16 11:13:39	77.074	30
