2016.11.07 15:40;USDJPY
no.;time;close;BB +2s
294;2016.10.20 09:00;103.61;103.67990274
295;2016.10.20 08:00;103.392;103.72998248
296;2016.10.20 07:00;103.372;103.78206416
297;2016.10.20 06:00;103.387;103.84048401
298;2016.10.20 05:00;103.442;103.8672868
299;2016.10.20 04:00;103.419;103.8931876
300;2016.10.20 03:00;103.402;103.94332255
301;2016.10.20 02:00;103.347;103.98973993
302;2016.10.20 01:00;103.263;104.02492562
303;2016.10.20 00:00;103.294;104.04742096
304;2016.10.19 23:00;103.266;104.06257738
305;2016.10.19 22:00;103.252;104.07021566
306;2016.10.19 21:00;103.443;104.06526506
307;2016.10.19 20:00;103.443;104.0707658
308;2016.10.19 19:00;103.389;104.06801763
309;2016.10.19 18:00;103.367;104.06614061
310;2016.10.19 17:00;103.44;104.07244027
311;2016.10.19 16:00;103.531;104.08264007
312;2016.10.19 15:00;103.603;104.07908729
313;2016.10.19 14:00;103.795;104.06051019
314;2016.10.19 13:00;103.808;104.06737861
315;2016.10.19 12:00;103.769;104.08259111
316;2016.10.19 11:00;103.827;104.09135088
317;2016.10.19 10:00;103.705;104.10551742
318;2016.10.19 09:00;103.719;104.10155718
319;2016.10.19 08:00;103.864;104.08879359
320;2016.10.19 07:00;103.878;104.09149206
321;2016.10.19 06:00;103.861;104.09298005
322;2016.10.19 05:00;103.863;104.09546245
323;2016.10.19 04:00;103.847;104.10410039
324;2016.10.19 03:00;103.875;104.10394715
325;2016.10.19 02:00;103.883;104.10394459
326;2016.10.19 01:00;103.837;104.10391052
327;2016.10.19 00:00;103.807;104.10373891
328;2016.10.18 23:00;103.934;104.10149475
329;2016.10.18 22:00;104.07;104.09946682
330;2016.10.18 21:00;104.093;104.07637662
331;2016.10.18 20:00;104.012;104.04441107
332;2016.10.18 19:00;103.85;104.03439382
333;2016.10.18 18:00;103.938;104.05399673
334;2016.10.18 17:00;104.002;104.05709531
335;2016.10.18 16:00;103.986;104.0515429
336;2016.10.18 15:00;104.017;104.0787016
337;2016.10.18 14:00;103.989;104.08860219
338;2016.10.18 13:00;103.935;104.11533276
339;2016.10.18 12:00;103.815;104.15172001
340;2016.10.18 11:00;103.831;104.1828569
341;2016.10.18 10:00;103.81;104.19529431
342;2016.10.18 09:00;103.745;104.23673479
343;2016.10.18 08:00;103.857;104.25405092
344;2016.10.18 07:00;103.858;104.27811087
