[09/22/2020 11:36:32 / FxUtilitiesController.php:326]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200907_134721).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20200922_113632_213037).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\20200907_134721[eap-2.id-1].[AUDJPY-5].dir
order_type	buy
account : 	20117921

s.n.	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
1	28340424	2020.09.07 07:50:00	77.438	77.441	77.43000000000001	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	0.011	0.004	-0.012	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	2	1	-2	-2	-2	3	-1	1	1	-1	-1	-2	58.13745	56.34449	57.40974	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	52.7335	53.23821	51.13094	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	0.5312	0.45325	0.5546	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	2	2	2	4	5	3	4	3	2	3	3	5	28340424	2020.09.07 07:50:01	buy	0.10	audjpy	77.411	77.353	77.503	2020.09.07 08:55:15	77.353	-580
2	28340462	2020.09.07 07:55:00	77.441	77.43000000000001	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	0.004	-0.012	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	1	-2	-2	-2	3	-1	1	1	-1	-1	-2	-1	56.34449	57.40974	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	53.23821	51.13094	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	0.45325	0.5546	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	2	2	4	5	3	4	3	2	3	3	5	5	28340462	2020.09.07 07:55:03	buy	0.10	audjpy	77.409	77.350	77.500	2020.09.07 08:55:16	77.350	-590
3	28340480	2020.09.07 08:00:00	77.43000000000001	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-0.012	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	-2	-2	-2	3	-1	1	1	-1	-1	-2	-1	-1	57.40974	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	51.13094	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	0.5546	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	2	4	5	3	4	3	2	3	3	5	5	5	28340480	2020.09.07 08:00:00	buy	0.10	audjpy	77.402	77.344	77.494	2020.09.07 08:55:16	77.344	-580
4	28340524	2020.09.07 08:05:00	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-2	-2	3	-1	1	1	-1	-1	-2	-1	-1	2	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	4	5	3	4	3	2	3	3	5	5	5	4	28340524	2020.09.07 08:05:01	buy	0.10	audjpy	77.419	77.359	77.509	2020.09.07 08:55:11	77.359	-600
5	28340540	2020.09.07 08:10:00	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-2	3	-1	1	1	-1	-1	-2	-1	-1	2	-1	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	5	3	4	3	2	3	3	5	5	5	4	4	28340540	2020.09.07 08:10:01	buy	0.10	audjpy	77.417	77.359	77.509	2020.09.07 08:55:11	77.359	-580
6	28340657	2020.09.07 08:15:00	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	3	-1	1	1	-1	-1	-2	-1	-1	2	-1	-1	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	3	4	3	2	3	3	5	5	5	4	4	4	28340657	2020.09.07 08:15:01	buy	0.10	audjpy	77.414	77.355	77.505	2020.09.07 08:55:15	77.355	-590
7	28340773	2020.09.07 08:20:00	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	-1	1	1	-1	-1	-2	-1	-1	2	-1	-1	1	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	4	3	2	3	3	5	5	5	4	4	4	4	28340773	2020.09.07 08:20:08	buy	0.10	audjpy	77.421	77.362	77.512	2020.09.07 08:55:11	77.362	-590
8	28340788	2020.09.07 08:25:00	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	1	1	-1	-1	-2	-1	-1	2	-1	-1	1	1	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	3	2	3	3	5	5	5	4	4	4	4	4	28340788	2020.09.07 08:25:02	buy	0.10	audjpy	77.423	77.364	77.514	2020.09.07 08:55:09	77.364	-590
9	28340835	2020.09.07 08:30:00	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	1	-1	-1	-2	-1	-1	2	-1	-1	1	1	1	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	2	3	3	5	5	5	4	4	4	4	4	4	28340835	2020.09.07 08:30:01	buy	0.10	audjpy	77.421	77.364	77.514	2020.09.07 08:55:09	77.364	-570
10	28340884	2020.09.07 08:35:00	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	77.419	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	0.005	-1	-1	-2	-1	-1	2	-1	-1	1	1	1	1	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	42.55331	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	50.52349	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	-0.21945	3	3	5	5	5	4	4	4	4	4	4	3	28340884	2020.09.07 08:35:00	buy	0.10	audjpy	77.427	77.368	77.518	2020.09.07 08:54:57	77.368	-590
11	28340909	2020.09.07 08:40:00	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	77.419	77.411	-1	-1	-1	-1	1	-1	-1	1	1	1	1	-1	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	0.005	-0.007	-1	-2	-1	-1	2	-1	-1	1	1	1	1	-1	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	42.55331	42.19715	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	50.52349	48.40993	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	-0.21945	-0.243	3	5	5	5	4	4	4	4	4	4	3	4	28340909	2020.09.07 08:40:02	buy	0.10	audjpy	77.416	77.359	77.509	2020.09.07 08:55:11	77.359	-570
12	28340930	2020.09.07 08:45:00	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	77.419	77.411	77.425	-1	-1	-1	1	-1	-1	1	1	1	1	-1	1	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	0.005	-0.007	0.016	-2	-1	-1	2	-1	-1	1	1	1	1	-1	2	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	42.55331	42.19715	47.76556	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	50.52349	48.40993	52.10108	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	-0.21945	-0.243	-0.04525	5	5	5	4	4	4	4	4	4	3	4	2	28340930	2020.09.07 08:45:00	buy	0.10	audjpy	77.433	77.374	77.524	2020.09.07 08:54:41	77.374	-590
13	28341000	2020.09.07 08:50:00	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	77.419	77.411	77.425	77.41200000000001	-1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	0.005	-0.007	0.016	-0.012	-1	-1	2	-1	-1	1	1	1	1	-1	2	-2	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	42.55331	42.19715	47.76556	54.47557	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	50.52349	48.40993	52.10108	48.69561	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	-0.21945	-0.243	-0.04525	0.019	5	5	4	4	4	4	4	4	3	4	2	4	28341000	2020.09.07 08:50:14	buy	0.10	audjpy	77.423	77.365	77.515	2020.09.07 08:55:01	77.365	-580
14	28341125	2020.09.07 08:55:00	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	77.419	77.411	77.425	77.41200000000001	77.369	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	0.005	-0.007	0.016	-0.012	-0.046	-1	2	-1	-1	1	1	1	1	-1	2	-2	-4	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	42.55331	42.19715	47.76556	54.47557	52.64585	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	50.52349	48.40993	52.10108	48.69561	39.66802	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	-0.21945	-0.243	-0.04525	0.019	-0.5673	5	4	4	4	4	4	4	3	4	2	4	6	28341125	2020.09.07 08:55:00	buy	0.10	audjpy	77.375	77.367	77.517	2020.09.07 09:05:51	77.367	-80
