[2020.09.07 13:47:21 / lib_ea_2.mqh:1960][lib_ea_2.mqh:1948] op_Post_Take_Position
[lib_ea_2.mqh:1953]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200907_134721).(tickets-data).log

[2020.09.07 13:47:21 / lib_ea_2.mqh:2109]	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.09.07 13:48:57 / lib_ea_2.mqh:2414]	28340424	2020.09.07 07:50:00	77.438	77.441	77.43000000000001	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	0.011	0.004	-0.012	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	2	1	-2	-2	-2	3	-1	1	1	-1	-1	-2	58.13745	56.34449	57.40974	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	52.7335	53.23821	51.13094	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	0.5312	0.45325	0.5546	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	2	2	2	4	5	3	4	3	2	3	3	5	
[2020.09.07 13:53:58 / lib_ea_2.mqh:2414]	28340462	2020.09.07 07:55:00	77.441	77.43000000000001	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	0.004	-0.012	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	1	-2	-2	-2	3	-1	1	1	-1	-1	-2	-1	56.34449	57.40974	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	53.23821	51.13094	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	0.45325	0.5546	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	2	2	4	5	3	4	3	2	3	3	5	5	
[2020.09.07 13:58:53 / lib_ea_2.mqh:2414]	28340480	2020.09.07 08:00:00	77.43000000000001	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-0.012	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	-2	-2	-2	3	-1	1	1	-1	-1	-2	-1	-1	57.40974	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	51.13094	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	0.5546	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	2	4	5	3	4	3	2	3	3	5	5	5	
[2020.09.07 14:03:51 / lib_ea_2.mqh:2414]	28340524	2020.09.07 08:05:00	77.41	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-0.02	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-2	-2	3	-1	1	1	-1	-1	-2	-1	-1	2	51.20245	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	47.53028	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	0.0293	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	4	5	3	4	3	2	3	3	5	5	5	4	
[2020.09.07 14:08:49 / lib_ea_2.mqh:2414]	28340540	2020.09.07 08:10:00	77.40000000000001	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-0.01	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-2	3	-1	1	1	-1	-1	-2	-1	-1	2	-1	52.11897	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	45.83161	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	-0.0726	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	5	3	4	3	2	3	3	5	5	5	4	4	
[2020.09.07 14:13:48 / lib_ea_2.mqh:2414]	28340657	2020.09.07 08:15:00	77.422	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	0.022	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	3	-1	1	1	-1	-1	-2	-1	-1	2	-1	-1	58.88662	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	49.97209	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	0.3834	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	3	4	3	2	3	3	5	5	5	4	4	4	
[2020.09.07 14:18:54 / lib_ea_2.mqh:2414]	28340773	2020.09.07 08:20:00	77.416	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-0.007	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	-1	1	1	-1	-1	-2	-1	-1	2	-1	-1	1	57.16937	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	48.89906	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	0.1365	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	4	3	2	3	3	5	5	5	4	4	4	4	
[2020.09.07 14:25:00 / lib_ea_2.mqh:2414]	28340788	2020.09.07 08:25:00	77.42400000000001	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	0.008999999999999999	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	1	1	-1	-1	-2	-1	-1	2	-1	-1	1	1	51.57204	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	50.39403	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	-0.0135	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	3	2	3	3	5	5	5	4	4	4	4	4	
[2020.09.07 14:29:58 / lib_ea_2.mqh:2414]	28340835	2020.09.07 08:30:00	77.431	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	0.008	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	1	-1	-1	-2	-1	-1	2	-1	-1	1	1	1	49.8443	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	51.69562	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	0.02625	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	2	3	3	5	5	5	4	4	4	4	4	4	
[2020.09.07 14:34:55 / lib_ea_2.mqh:2414]	28340884	2020.09.07 08:35:00	77.42700000000001	77.42100000000001	77.40300000000001	77.399	77.395	77.41	77.407	77.40600000000001	77.41200000000001	77.414	77.41500000000001	77.419	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	-0.003	-0.003	-0.017	-0.004	-0.005	0.016	-0.002	-0.003	0.007	0.002	0.001	0.005	-1	-1	-2	-1	-1	2	-1	-1	1	1	1	1	51.03076	52.08685	46.49173	40.96272	40.54731	40.35496	40.28794	40.28815	44.76082	45.38192	41.53979	42.55331	50.8924	49.67377	46.18168	45.43453	44.67373	48.10396	47.48417	47.27047	48.72784	49.22029	49.4757	50.52349	0.1048	0.1611	-0.1424	-0.15225	-0.23405	-0.0565	-0.09	-0.09295	0.07000000000000001	0.00765	-0.096	-0.21945	3	3	5	5	5	4	4	4	4	4	4	3	
