[2020.09.11 18:17:22 / lib_ea_2.mqh:1973][lib_ea_2.mqh:1961] op_Post_Take_Position
[lib_ea_2.mqh:1966]
symbol	USDJPY
period	5
dp	dp_2__All_True
this file	[ea-6_tester-1].(20200911_181722).(tickets-data).log

[2020.09.11 18:17:22 / lib_ea_2.mqh:2122]	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.09.11 19:10:01 / lib_ea_2.mqh:2427]	28450181	2020.09.11 13:10:00	106.196	106.216	106.212	106.202	106.223	106.224	106.222	106.212	106.216	106.21	106.204	106.214	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-0.003	0.019	-0.004	-0.01	0.022	-0.002	-0.003	-0.01	0.004	-0.006	-0.006	0.008	-1	2	-1	-1	3	-1	-1	-2	1	-1	-1	1	46.12992	50.53793	49.9123	45.97389	45.27086	43.94127	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.33662	54.83835	53.81146	51.28425	55.86604	56.07312	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	0.3312	0.4095	0.2255	0.03	0.1245	-0.038	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	4	3	3	4	3	3	3	3	3	3	4	3	
[2020.09.11 19:14:59 / lib_ea_2.mqh:2427]	28450228	2020.09.11 13:15:00	106.216	106.212	106.202	106.223	106.224	106.222	106.212	106.216	106.21	106.204	106.214	106.218	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	0.019	-0.004	-0.01	0.022	-0.002	-0.003	-0.01	0.004	-0.006	-0.006	0.008	0.005	2	-1	-1	3	-1	-1	-2	1	-1	-1	1	1	50.53793	49.9123	45.97389	45.27086	43.94127	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	54.83835	53.81146	51.28425	55.86604	56.07312	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	0.4095	0.2255	0.03	0.1245	-0.038	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	0.2752	3	3	4	3	3	3	3	3	3	4	3	3	
[2020.09.11 19:20:24 / lib_ea_2.mqh:2427]	28450254	2020.09.11 13:20:00	106.212	106.202	106.223	106.224	106.222	106.212	106.216	106.21	106.204	106.214	106.218	106.213	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-0.004	-0.01	0.022	-0.002	-0.003	-0.01	0.004	-0.006	-0.006	0.008	0.005	-0.003	-1	-1	3	-1	-1	-2	1	-1	-1	1	1	-1	49.9123	45.97389	45.27086	43.94127	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	53.81146	51.28425	55.86604	56.07312	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	0.2255	0.03	0.1245	-0.038	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	0.2752	0.1908	3	4	3	3	3	3	3	3	4	3	3	4	
[2020.09.11 19:25:03 / lib_ea_2.mqh:2427]	28450301	2020.09.11 13:25:00	106.202	106.223	106.224	106.222	106.212	106.216	106.21	106.204	106.214	106.218	106.213	106.207	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-0.01	0.022	-0.002	-0.003	-0.01	0.004	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-1	3	-1	-1	-2	1	-1	-1	1	1	-1	-1	45.97389	45.27086	43.94127	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	51.28425	55.86604	56.07312	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	0.03	0.1245	-0.038	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	4	3	3	3	3	3	3	4	3	3	4	4	
[2020.09.11 19:30:02 / lib_ea_2.mqh:2427]	28450419	2020.09.11 13:30:00	106.223	106.224	106.222	106.212	106.216	106.21	106.204	106.214	106.218	106.213	106.207	106.197	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	0.022	-0.002	-0.003	-0.01	0.004	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	3	-1	-1	-2	1	-1	-1	1	1	-1	-1	-1	45.27086	43.94127	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	55.86604	56.07312	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	0.1245	-0.038	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	3	3	3	3	3	3	4	3	3	4	4	5	
[2020.09.11 19:34:58 / lib_ea_2.mqh:2427]	28450470	2020.09.11 13:35:00	106.224	106.222	106.212	106.216	106.21	106.204	106.214	106.218	106.213	106.207	106.197	106.201	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-0.002	-0.003	-0.01	0.004	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-1	-1	-2	1	-1	-1	1	1	-1	-1	-1	1	43.94127	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	56.07312	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	-0.038	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	3	3	3	3	3	4	3	3	4	4	5	5	
[2020.09.11 19:39:58 / lib_ea_2.mqh:2427]	28450671	2020.09.11 13:40:00	106.222	106.212	106.216	106.21	106.204	106.214	106.218	106.213	106.207	106.197	106.201	106.198	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-0.003	-0.01	0.004	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-1	-2	1	-1	-1	1	1	-1	-1	-1	1	-1	38.29457	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	55.52463	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	-0.20235	-0.1125	0.0225	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	3	3	3	3	4	3	3	4	4	5	5	5	
[2020.09.11 19:44:58 / lib_ea_2.mqh:2427]	28450722	2020.09.11 13:45:00	106.212	106.216	106.21	106.204	106.214	106.218	106.213	106.207	106.197	106.201	106.198	106.187	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-0.01	0.004	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	-2	1	-1	-1	1	1	-1	-1	-1	1	-1	-2	40.0371	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	52.80602	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	-0.1125	0.0225	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	3	3	3	4	3	3	4	4	5	5	5	6	
[2020.09.11 19:49:59 / lib_ea_2.mqh:2427]	28450809	2020.09.11 13:50:00	106.216	106.21	106.204	106.214	106.218	106.213	106.207	106.197	106.201	106.198	106.187	106.189	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	0.004	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	1	-1	-1	1	1	-1	-1	-1	1	-1	-2	1	40.59837	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	53.7593	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	0.0225	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	3	3	4	3	3	4	4	5	5	5	6	5	
[2020.09.11 19:54:59 / lib_ea_2.mqh:2427]	28450852	2020.09.11 13:55:00	106.21	106.204	106.214	106.218	106.213	106.207	106.197	106.201	106.198	106.187	106.189	106.196	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-0.006	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-1	-1	1	1	-1	-1	-1	1	-1	-2	1	1	46.1904	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	52.09772	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	0	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	3	4	3	3	4	4	5	5	5	6	5	5	
[2020.09.11 19:59:58 / lib_ea_2.mqh:2427]	28450902	2020.09.11 14:00:00	106.204	106.214	106.218	106.213	106.207	106.197	106.201	106.198	106.187	106.189	106.196	106.19	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-0.006	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-0.006	-1	1	1	-1	-1	-1	1	-1	-2	1	1	-1	45.94956	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	50.45615	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	0.00895	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	4	3	3	4	4	5	5	5	6	5	5	5	
[2020.09.11 20:05:06 / lib_ea_2.mqh:2427]	28451083	2020.09.11 14:05:00	106.214	106.218	106.213	106.207	106.197	106.201	106.198	106.187	106.189	106.196	106.19	106.169	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	0.008	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-0.006	-0.022	1	1	-1	-1	-1	1	-1	-2	1	1	-1	-3	46.19005	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	53.05145	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	0.15225	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	3	3	4	4	5	5	5	6	5	5	5	6	
[2020.09.11 20:09:59 / lib_ea_2.mqh:2427]	28451125	2020.09.11 14:10:00	106.218	106.213	106.207	106.197	106.201	106.198	106.187	106.189	106.196	106.19	106.169	106.171	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	0.005	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-0.006	-0.022	0.004	1	-1	-1	-1	1	-1	-2	1	1	-1	-3	1	50.22228	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	54.06462	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	0.2752	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	3	4	4	5	5	5	6	5	5	5	6	6	
[2020.09.11 20:14:57 / lib_ea_2.mqh:2427]	-1	2020.09.11 14:15:00	106.213	106.207	106.197	106.201	106.198	106.187	106.189	106.196	106.19	106.169	106.171	106.168	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	-0.003	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-0.006	-0.022	0.004	-0.004	-1	-1	-1	1	-1	-2	1	1	-1	-3	1	-1	51.7941	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	32.36585	52.57183	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	40.71726	0.1908	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	-0.418	4	4	5	5	5	6	5	5	5	6	6	5	
[2020.09.11 20:20:04 / lib_ea_2.mqh:2427]	-1	2020.09.11 14:20:00	106.207	106.197	106.201	106.198	106.187	106.189	106.196	106.19	106.169	106.171	106.168	106.183	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-0.006	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-0.006	-0.022	0.004	-0.004	0.01	-1	-1	1	-1	-2	1	1	-1	-3	1	-1	2	47.88232	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	32.36585	31.50893	50.80006	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	40.71726	45.98283	0.08400000000000001	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	-0.418	-0.2296	4	5	5	5	6	5	5	5	6	6	5	4	
[2020.09.11 20:25:10 / lib_ea_2.mqh:2427]	-1	2020.09.11 14:25:00	106.197	106.201	106.198	106.187	106.189	106.196	106.19	106.169	106.171	106.168	106.183	106.166	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-0.008999999999999999	0.003	-0.004	-0.01	0.002	0.008	-0.006	-0.022	0.004	-0.004	0.01	-0.017	-1	1	-1	-2	1	1	-1	-3	1	-1	2	-2	42.12926	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	32.36585	31.50893	32.47536	47.96413	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	40.71726	45.98283	41.57721	-0.2418	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	-0.418	-0.2296	-0.3332	5	5	5	6	5	5	5	6	6	5	4	5	
[2020.09.11 20:29:59 / lib_ea_2.mqh:2427]	-1	2020.09.11 14:30:00	106.201	106.198	106.187	106.189	106.196	106.19	106.169	106.171	106.168	106.183	106.166	106.18	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	0.003	-0.004	-0.01	0.002	0.008	-0.006	-0.022	0.004	-0.004	0.01	-0.017	0.013	1	-1	-2	1	1	-1	-3	1	-1	2	-2	2	37.61578	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	32.36585	31.50893	32.47536	37.00258	49.15916	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	40.71726	45.98283	41.57721	46.05742	-0.1798	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	-0.418	-0.2296	-0.3332	-0.2352	5	5	6	5	5	5	6	6	5	4	5	4	
[2020.09.11 20:34:58 / lib_ea_2.mqh:2427]	-1	2020.09.11 14:35:00	106.198	106.187	106.189	106.196	106.19	106.169	106.171	106.168	106.183	106.166	106.18	106.163	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-0.004	-0.01	0.002	0.008	-0.006	-0.022	0.004	-0.004	0.01	-0.017	0.013	-0.016	-1	-2	1	1	-1	-3	1	-1	2	-2	2	-2	36.99367	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	32.36585	31.50893	32.47536	37.00258	36.4141	48.28374	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	40.71726	45.98283	41.57721	46.05742	41.9459	-0.4368	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	-0.418	-0.2296	-0.3332	-0.2352	-0.53	5	6	5	5	5	6	6	5	4	5	4	5	
[2020.09.11 20:39:57 / lib_ea_2.mqh:2427]	-1	2020.09.11 14:40:00	106.187	106.189	106.196	106.19	106.169	106.171	106.168	106.183	106.166	106.18	106.163	106.163	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-0.01	0.002	0.008	-0.006	-0.022	0.004	-0.004	0.01	-0.017	0.013	-0.016	0.001	-2	1	1	-1	-3	1	-1	2	-2	2	-2	1	30.57125	37.04751	43.82056	43.75017	37.95422	37.38812	32.36585	31.50893	32.47536	37.00258	36.4141	31.50981	45.17853	45.84509	48.16699	46.37308	40.77783	41.48562	40.71726	45.98283	41.57721	46.05742	41.9459	41.9459	-0.27265	-0.1122	0	-0.2314	-0.3354	-0.2294	-0.418	-0.2296	-0.3332	-0.2352	-0.53	-0.27965	6	5	5	5	6	6	5	4	5	4	5	5	
