[2020.11.30 10:07:54 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201130_100754).(tickets-data).log

[2020.11.30 10:07:54 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.30 10:59:43 / lib_ea_2.mqh:2416]	29296545	2020.11.30 04:00:00	76.93600000000001	76.95	76.902	76.89700000000001	76.917	76.905	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-0.041	0.015	-0.049	-0.005	0.02	-0.013	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-4	2	-4	-1	2	-2	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	37.70711	41.35793	37.77878	34.2451	34.32033	37.51758	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	49.2866	51.16853	45.12504	44.54811	47.3807	45.89987	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	1.79025	1.2915	0.66865	0.6622	0.19975	-0.068	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	4	4	5	5	5	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	
[2020.11.30 11:04:44 / lib_ea_2.mqh:2416]	29296613	2020.11.30 04:05:00	76.95	76.902	76.89700000000001	76.917	76.905	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	0.015	-0.049	-0.005	0.02	-0.013	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	2	-4	-1	2	-2	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	41.35793	37.77878	34.2451	34.32033	37.51758	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	51.16853	45.12504	44.54811	47.3807	45.89987	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	1.2915	0.66865	0.6622	0.19975	-0.068	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	4	5	5	5	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4	
[2020.11.30 11:09:42 / lib_ea_2.mqh:2416]	29296635	2020.11.30 04:10:00	76.902	76.89700000000001	76.917	76.905	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	-1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	-0.049	-0.005	0.02	-0.013	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	-4	-1	2	-2	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	37.77878	34.2451	34.32033	37.51758	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	45.12504	44.54811	47.3807	45.89987	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	0.66865	0.6622	0.19975	-0.068	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	5	5	5	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4	5	
[2020.11.30 11:14:43 / lib_ea_2.mqh:2416]	29296656	2020.11.30 04:15:00	76.89700000000001	76.917	76.905	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-0.005	0.02	-0.013	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-1	2	-2	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	34.2451	34.32033	37.51758	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	44.54811	47.3807	45.89987	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	0.6622	0.19975	-0.068	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	5	5	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4	5	5	
[2020.11.30 11:19:44 / lib_ea_2.mqh:2416]	29296704	2020.11.30 04:20:00	76.917	76.905	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	0.02	-0.013	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	2	-2	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	34.32033	37.51758	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	47.3807	45.89987	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	0.19975	-0.068	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	5	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4	5	5	5	
[2020.11.30 11:24:47 / lib_ea_2.mqh:2416]	29296724	2020.11.30 04:25:00	76.905	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-0.013	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-2	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	37.51758	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	45.89987	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	-0.068	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	5	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4	5	5	5	5	
[2020.11.30 11:29:42 / lib_ea_2.mqh:2416]	29296736	2020.11.30 04:30:00	76.879	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-0.026	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	-3	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	34.43903	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	42.84578	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	-1.0935	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	5	5	4	5	5	5	5	4	4	4	4	5	4	3	4	5	5	5	5	5	
[2020.11.30 11:34:43 / lib_ea_2.mqh:2416]	29296779	2020.11.30 04:35:00	76.89100000000001	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	0.011	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	2	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	29.90253	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.6355	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	-1.44585	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	5	4	5	5	5	5	4	4	4	4	5	4	3	4	5	5	5	5	5	4	
[2020.11.30 11:39:42 / lib_ea_2.mqh:2416]	29296814	2020.11.30 04:40:00	76.923	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	0.033	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	4	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	33.15266	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	49.10877	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	-1.2834	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	4	5	5	5	5	4	4	4	4	5	4	3	4	5	5	5	5	5	4	4	
[2020.11.30 11:44:42 / lib_ea_2.mqh:2416]	29296841	2020.11.30 04:45:00	76.889	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-0.035	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-4	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	28.67467	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	45.03885	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	-3.2832	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	5	5	5	5	4	4	4	4	5	4	3	4	5	5	5	5	5	4	4	4	
[2020.11.30 11:49:44 / lib_ea_2.mqh:2416]	29296886	2020.11.30 04:50:00	76.831	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-0.058	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-4	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	23.18257	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	39.20454	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	-5.4125	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	5	5	5	4	4	4	4	5	4	3	4	5	5	5	5	5	4	4	4	5	
[2020.11.30 11:54:43 / lib_ea_2.mqh:2416]	29296968	2020.11.30 04:55:00	76.836	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	0.004	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	1	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	19.39046	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	39.91089	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	-4.02165	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	5	5	4	4	4	4	5	4	3	4	5	5	5	5	5	4	4	4	5	6	
[2020.11.30 11:59:42 / lib_ea_2.mqh:2416]	29297104	2020.11.30 05:00:00	76.857	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	0.021	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	3	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	23.56199	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	42.84659	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	-3.2558	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	5	4	4	4	4	5	4	3	4	5	5	5	5	5	4	4	4	5	6	5	
[2020.11.30 12:04:43 / lib_ea_2.mqh:2416]	29297170	2020.11.30 05:05:00	76.864	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	0.007	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	1	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	27.48446	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	43.80983	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	-2.9561	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	4	4	4	4	5	4	3	4	5	5	5	5	5	4	4	4	5	6	5	4	
[2020.11.30 12:09:43 / lib_ea_2.mqh:2416]	29297259	2020.11.30 05:10:00	76.875	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	0.011	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	2	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	32.19061	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	45.33381	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	-2.65825	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	4	4	4	5	4	3	4	5	5	5	5	5	4	4	4	5	6	5	4	4	
[2020.11.30 12:14:43 / lib_ea_2.mqh:2416]	29297311	2020.11.30 05:15:00	76.90000000000001	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	0.024	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	3	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	35.44763	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	48.6647	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	-1.664	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	4	4	5	4	3	4	5	5	5	5	5	4	4	4	5	6	5	4	4	4	
[2020.11.30 12:19:42 / lib_ea_2.mqh:2416]	29297341	2020.11.30 05:20:00	76.89	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-0.008999999999999999	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	-1	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	40.23504	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	47.44742	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	-1.833	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	4	5	4	3	4	5	5	5	5	5	4	4	4	5	6	5	4	4	4	5	
[2020.11.30 12:24:46 / lib_ea_2.mqh:2416]	29297378	2020.11.30 05:25:00	76.845	76.857	76.89	76.85299999999999	76.831	76.84	76.809	76.806	76.8	76.822	76.83799999999999	76.83499999999999	76.78400000000001	76.76600000000001	76.8	76.827	76.807	76.803	76.77800000000001	76.779	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-0.045	0.013	0.037	-0.035	-0.021	0.008	-0.032	-0.001	-0.007	0.023	0.014	-0.004	-0.05	-0.019	0.035	0.026	-0.022	-0.003	-0.025	0.002	-4	2	4	-4	-3	1	-4	-1	-1	3	2	-1	-4	-2	4	3	-3	-1	-3	1	40.38646	40.11306	44.19354	44.59517	41.05647	41.55951	41.68548	38.12068	33.32441	39.40279	44.92903	43.44399	44.78653	46.71932	53.22409	53.44184	48.7064	42.99728	38.69782	34.08626	42.42113	44.08385	48.39739	44.35871	42.15687	43.36738	40.30886	40.02133	39.42922	42.70114	44.97656	44.62679	39.17503	37.47423	42.44274	46.02782	43.89592	43.47203	40.87514	41.02348	-2.27495	-2.093	-0.9988	-1.17445	-1.4994	-0.7223000000000001	-1.2408	-1.1877	-1.22325	-0.8835	-0.6201	-1.1484	-1.3755	-0.66625	-0.6462	-0.4755	-0.6184500000000001	-0.882	-1.0309	-1.02675	5	4	3	4	5	5	5	5	5	4	4	4	5	6	5	4	4	4	5	5	
