[2020.11.26 10:59:54 / lib_ea_2.mqh:348]	29276622	76.875	76.866	0.04	0.08	76.82599999999999	76.946	
[2020.11.26 11:04:56 / lib_ea_2.mqh:348]	29276647	76.86199999999999	76.852	0.04	0.08	76.812	76.932	
[2020.11.26 11:09:54 / lib_ea_2.mqh:348]	29276667	76.851	76.843	0.04	0.08	76.803	76.923	
[2020.11.26 11:14:58 / lib_ea_2.mqh:348]	29276697	76.81100000000001	76.803	0.04	0.08	76.76300000000001	76.883	
[2020.11.26 11:19:53 / lib_ea_2.mqh:348]	29276713	76.81100000000001	76.801	0.04	0.08	76.761	76.881	
[2020.11.26 11:24:56 / lib_ea_2.mqh:348]	29276728	76.80200000000001	76.79300000000001	0.04	0.08	76.753	76.873	
[2020.11.26 11:29:52 / lib_ea_2.mqh:348]	29276756	76.79900000000001	76.788	0.04	0.08	76.748	76.86799999999999	
[2020.11.26 11:34:53 / lib_ea_2.mqh:348]	29276775	76.81399999999999	76.80500000000001	0.04	0.08	76.765	76.88500000000001	
[2020.11.26 11:40:00 / lib_ea_2.mqh:348]	29276799	76.818	76.807	0.04	0.08	76.767	76.887	
[2020.11.26 11:44:56 / lib_ea_2.mqh:348]	29276818	76.82299999999999	76.813	0.04	0.08	76.773	76.893	
[2020.11.26 11:49:55 / lib_ea_2.mqh:348]	29276831	76.83	76.821	0.04	0.08	76.78100000000001	76.901	
[2020.11.26 11:54:54 / lib_ea_2.mqh:348]	29276856	76.819	76.81100000000001	0.04	0.08	76.771	76.89100000000001	
[2020.11.26 11:59:53 / lib_ea_2.mqh:348]	29276898	76.84099999999999	76.831	0.04	0.08	76.791	76.911	
[2020.11.26 12:04:54 / lib_ea_2.mqh:348]	29276936	76.852	76.842	0.04	0.08	76.80200000000001	76.922	
[2020.11.26 12:09:53 / lib_ea_2.mqh:348]	29276956	76.887	76.879	0.04	0.08	76.839	76.959	
[2020.11.26 12:14:54 / lib_ea_2.mqh:348]	29276987	76.851	76.842	0.04	0.08	76.80200000000001	76.922	
[2020.11.26 12:19:58 / lib_ea_2.mqh:348]	29276999	76.86499999999999	76.857	0.04	0.08	76.81699999999999	76.937	
[2020.11.26 12:25:06 / lib_ea_2.mqh:348]	29277014	76.855	76.846	0.04	0.08	76.806	76.926	
[2020.11.26 12:29:52 / lib_ea_2.mqh:348]	29277023	76.84999999999999	76.842	0.04	0.08	76.80200000000001	76.922	
[2020.11.26 12:34:53 / lib_ea_2.mqh:348]	29277047	76.839	76.828	0.04	0.08	76.788	76.908	
[2020.11.26 12:39:54 / lib_ea_2.mqh:348]	29277056	76.828	76.81999999999999	0.04	0.08	76.78	76.90000000000001	
[2020.11.26 12:44:53 / lib_ea_2.mqh:348]	29277063	76.83	76.822	0.04	0.08	76.782	76.902	
[2020.11.26 12:49:55 / lib_ea_2.mqh:348]	29277087	76.815	76.804	0.04	0.08	76.764	76.884	
[2020.11.26 12:54:53 / lib_ea_2.mqh:348]	29277103	76.803	76.79300000000001	0.04	0.08	76.753	76.873	
[2020.11.26 12:59:56 / lib_ea_2.mqh:348]	29277139	76.83199999999999	76.82299999999999	0.04	0.08	76.783	76.90300000000001	
[2020.11.26 13:04:53 / lib_ea_2.mqh:348]	29277156	76.83499999999999	76.824	0.04	0.08	76.78400000000001	76.904	
[2020.11.26 13:09:59 / lib_ea_2.mqh:348]	29277170	76.813	76.80200000000001	0.04	0.08	76.762	76.88200000000001	
[2020.11.26 13:14:55 / lib_ea_2.mqh:348]	29277185	76.81399999999999	76.80500000000001	0.04	0.08	76.765	76.88500000000001	
[2020.11.26 13:19:53 / lib_ea_2.mqh:348]	29277204	76.80800000000001	76.797	0.04	0.08	76.75700000000001	76.877	
[2020.11.26 13:24:55 / lib_ea_2.mqh:348]	29277217	76.809	76.798	0.04	0.08	76.758	76.878	
[2020.11.26 13:29:54 / lib_ea_2.mqh:348]	29277230	76.837	76.827	0.04	0.08	76.78700000000001	76.907	
[2020.11.26 13:34:52 / lib_ea_2.mqh:348]	29277237	76.81	76.80200000000001	0.04	0.08	76.762	76.88200000000001	
[2020.11.26 13:39:53 / lib_ea_2.mqh:348]	29277248	76.80200000000001	76.792	0.04	0.08	76.752	76.872	
[2020.11.26 13:44:56 / lib_ea_2.mqh:348]	29277254	76.797	76.78700000000001	0.04	0.08	76.747	76.867	
[2020.11.26 13:50:07 / lib_ea_2.mqh:348]	29277263	76.80200000000001	76.792	0.04	0.08	76.752	76.872	
[2020.11.26 13:54:53 / lib_ea_2.mqh:348]	29277273	76.782	76.773	0.04	0.08	76.733	76.85299999999999	
[2020.11.26 13:59:55 / lib_ea_2.mqh:348]	29277306	76.782	76.77200000000001	0.04	0.08	76.732	76.852	
[2020.11.26 14:04:54 / lib_ea_2.mqh:348]	29277345	76.791	76.783	0.04	0.08	76.74299999999999	76.863	
[2020.11.26 14:09:52 / lib_ea_2.mqh:348]	29277360	76.786	76.776	0.04	0.08	76.736	76.85599999999999	
[2020.11.26 14:14:52 / lib_ea_2.mqh:348]	29277371	76.78100000000001	76.771	0.04	0.08	76.73099999999999	76.851	
[2020.11.26 14:19:58 / lib_ea_2.mqh:348]	29277384	76.782	76.77200000000001	0.04	0.08	76.732	76.852	
[2020.11.26 14:25:00 / lib_ea_2.mqh:348]	29277405	76.771	76.762	0.04	0.08	76.72199999999999	76.842	
[2020.11.26 14:29:54 / lib_ea_2.mqh:348]	29277424	76.767	76.75700000000001	0.04	0.08	76.717	76.837	
[2020.11.26 14:34:52 / lib_ea_2.mqh:348]	29277449	76.771	76.76300000000001	0.04	0.08	76.723	76.843	
[2020.11.26 14:39:53 / lib_ea_2.mqh:348]	29277470	76.76600000000001	76.75700000000001	0.04	0.08	76.717	76.837	
[2020.11.26 14:44:54 / lib_ea_2.mqh:348]	29277483	76.747	76.738	0.04	0.08	76.69799999999999	76.818	
[2020.11.26 14:49:53 / lib_ea_2.mqh:348]	29277511	76.774	76.764	0.04	0.08	76.724	76.84399999999999	
[2020.11.26 14:54:52 / lib_ea_2.mqh:348]	29277515	76.773	76.764	0.04	0.08	76.724	76.84399999999999	
[2020.11.26 14:59:52 / lib_ea_2.mqh:348]	29277561	76.81	76.8	0.04	0.08	76.76000000000001	76.88	
[2020.11.26 15:04:52 / lib_ea_2.mqh:348]	29277657	76.809	76.79900000000001	0.04	0.08	76.759	76.879	
[2020.11.26 15:09:55 / lib_ea_2.mqh:348]	29277687	76.828	76.819	0.04	0.08	76.779	76.899	
[2020.11.26 15:14:53 / lib_ea_2.mqh:348]	29277750	76.83799999999999	76.83	0.04	0.08	76.79000000000001	76.91	
[2020.11.26 15:19:53 / lib_ea_2.mqh:348]	29277777	76.85899999999999	76.848	0.04	0.08	76.80800000000001	76.928	
[2020.11.26 15:24:59 / lib_ea_2.mqh:348]	29277819	76.873	76.86499999999999	0.04	0.08	76.825	76.94499999999999	
[2020.11.26 15:29:57 / lib_ea_2.mqh:348]	29277856	76.85599999999999	76.84699999999999	0.04	0.08	76.807	76.92700000000001	
[2020.11.26 15:34:53 / lib_ea_2.mqh:348]	29277880	76.828	76.818	0.04	0.08	76.77800000000001	76.898	
[2020.11.26 15:39:54 / lib_ea_2.mqh:348]	29277906	76.845	76.836	0.04	0.08	76.79600000000001	76.916	
[2020.11.26 15:44:58 / lib_ea_2.mqh:348]	29277920	76.84	76.831	0.04	0.08	76.791	76.911	
[2020.11.26 15:50:00 / lib_ea_2.mqh:348]	29277936	76.839	76.82899999999999	0.04	0.08	76.789	76.90900000000001	
[2020.11.26 15:54:52 / lib_ea_2.mqh:348]	29277971	76.839	76.83	0.04	0.08	76.79000000000001	76.91	
[2020.11.26 15:59:52 / lib_ea_2.mqh:348]	29278000	76.831	76.821	0.04	0.08	76.78100000000001	76.901	
[2020.11.26 16:04:52 / lib_ea_2.mqh:348]	29278075	76.81399999999999	76.804	0.04	0.08	76.764	76.884	
[2020.11.26 16:09:55 / lib_ea_2.mqh:348]	29278111	76.82299999999999	76.81399999999999	0.04	0.08	76.774	76.89400000000001	
[2020.11.26 16:14:52 / lib_ea_2.mqh:348]	29278133	76.82899999999999	76.822	0.04	0.08	76.782	76.902	
[2020.11.26 16:19:54 / lib_ea_2.mqh:348]	29278169	76.837	76.83	0.04	0.08	76.79000000000001	76.91	
[2020.11.26 16:24:52 / lib_ea_2.mqh:348]	29278191	76.83499999999999	76.827	0.04	0.08	76.78700000000001	76.907	
[2020.11.26 16:29:53 / lib_ea_2.mqh:348]	29278211	76.857	76.848	0.04	0.08	76.80800000000001	76.928	
[2020.11.26 16:34:57 / lib_ea_2.mqh:348]	29278243	76.861	76.851	0.04	0.08	76.81100000000001	76.931	
[2020.11.26 16:39:53 / lib_ea_2.mqh:348]	29278308	76.861	76.85299999999999	0.04	0.08	76.813	76.93300000000001	
[2020.11.26 16:44:52 / lib_ea_2.mqh:348]	29278344	76.867	76.858	0.04	0.08	76.818	76.938	
[2020.11.26 16:49:55 / lib_ea_2.mqh:348]	29278417	76.886	76.877	0.04	0.08	76.837	76.95699999999999	
[2020.11.26 16:54:52 / lib_ea_2.mqh:348]	29278521	76.845	76.83499999999999	0.04	0.08	76.795	76.91500000000001	
[2020.11.26 16:59:52 / lib_ea_2.mqh:348]	29278584	76.812	76.804	0.04	0.08	76.764	76.884	
[2020.11.26 17:04:52 / lib_ea_2.mqh:348]	29278712	76.81699999999999	76.807	0.04	0.08	76.767	76.887	
[2020.11.26 17:09:52 / lib_ea_2.mqh:348]	29278742	76.81399999999999	76.80500000000001	0.04	0.08	76.765	76.88500000000001	
[2020.11.26 17:14:52 / lib_ea_2.mqh:348]	29278780	76.813	76.80200000000001	0.04	0.08	76.762	76.88200000000001	
[2020.11.26 17:19:52 / lib_ea_2.mqh:348]	29278822	76.777	76.768	0.04	0.08	76.72799999999999	76.848	
[2020.11.26 17:24:53 / lib_ea_2.mqh:348]	29278849	76.76900000000001	76.76000000000001	0.04	0.08	76.72	76.84	
[2020.11.26 17:29:52 / lib_ea_2.mqh:348]	29278869	76.786	76.77800000000001	0.04	0.08	76.738	76.858	
[2020.11.26 17:34:52 / lib_ea_2.mqh:348]	29278940	76.754	76.74299999999999	0.04	0.08	76.703	76.82299999999999	
[2020.11.26 17:39:52 / lib_ea_2.mqh:348]	29278973	76.76000000000001	76.752	0.04	0.08	76.712	76.83199999999999	
[2020.11.26 17:44:54 / lib_ea_2.mqh:348]	29279007	76.75	76.74299999999999	0.04	0.08	76.703	76.82299999999999	
[2020.11.26 17:49:53 / lib_ea_2.mqh:348]	29279062	76.749	76.73999999999999	0.04	0.08	76.7	76.81999999999999	
[2020.11.26 17:54:52 / lib_ea_2.mqh:348]	29279112	76.758	76.747	0.04	0.08	76.70699999999999	76.827	
[2020.11.26 17:59:53 / lib_ea_2.mqh:348]	29279237	76.709	76.702	0.04	0.08	76.66200000000001	76.782	
[2020.11.26 18:04:55 / lib_ea_2.mqh:348]	29279324	76.723	76.71599999999999	0.04	0.08	76.676	76.79600000000001	
[2020.11.26 18:09:54 / lib_ea_2.mqh:348]	29279361	76.773	76.764	0.04	0.08	76.724	76.84399999999999	
[2020.11.26 18:14:53 / lib_ea_2.mqh:348]	29279399	76.792	76.78400000000001	0.04	0.08	76.744	76.864	
[2020.11.26 18:19:52 / lib_ea_2.mqh:348]	29279439	76.79000000000001	76.78100000000001	0.04	0.08	76.741	76.861	
[2020.11.26 18:24:52 / lib_ea_2.mqh:348]	29279474	76.788	76.77800000000001	0.04	0.08	76.738	76.858	
[2020.11.26 18:29:52 / lib_ea_2.mqh:348]	29279505	76.77200000000001	76.762	0.04	0.08	76.72199999999999	76.842	
[2020.11.26 18:34:52 / lib_ea_2.mqh:348]	29279535	76.78	76.771	0.04	0.08	76.73099999999999	76.851	
[2020.11.26 18:39:52 / lib_ea_2.mqh:348]	29279570	76.77	76.761	0.04	0.08	76.721	76.84099999999999	
[2020.11.26 18:44:52 / lib_ea_2.mqh:348]	29279625	76.749	76.742	0.04	0.08	76.702	76.822	
[2020.11.26 18:49:56 / lib_ea_2.mqh:348]	29279693	76.75	76.73999999999999	0.04	0.08	76.7	76.81999999999999	
[2020.11.26 18:54:55 / lib_ea_2.mqh:348]	29279721	76.73699999999999	76.727	0.04	0.08	76.687	76.807	
[2020.11.26 18:59:52 / lib_ea_2.mqh:348]	29279804	76.75	76.741	0.04	0.08	76.70099999999999	76.821	
