[2020.11.24 10:44:56 / lib_ea_2.mqh:348]	29249465	76.364	76.354	0.04	0.08	76.31399999999999	76.434	
[2020.11.24 10:49:56 / lib_ea_2.mqh:348]	29249493	76.39100000000001	76.38200000000001	0.04	0.08	76.342	76.462	
[2020.11.24 10:54:57 / lib_ea_2.mqh:348]	29249518	76.384	76.375	0.04	0.08	76.33499999999999	76.455	
[2020.11.24 10:59:56 / lib_ea_2.mqh:348]	29249541	76.39	76.38	0.04	0.08	76.34	76.45999999999999	
[2020.11.24 11:04:56 / lib_ea_2.mqh:348]	29249571	76.361	76.352	0.04	0.08	76.312	76.432	
[2020.11.24 11:09:56 / lib_ea_2.mqh:348]	29249604	76.383	76.373	0.04	0.08	76.333	76.453	
[2020.11.24 11:14:56 / lib_ea_2.mqh:348]	29249624	76.41800000000001	76.408	0.04	0.08	76.36799999999999	76.488	
[2020.11.24 11:19:56 / lib_ea_2.mqh:348]	29249649	76.42400000000001	76.414	0.04	0.08	76.374	76.494	
[2020.11.24 11:24:57 / lib_ea_2.mqh:348]	29249678	76.458	76.44799999999999	0.04	0.08	76.408	76.52800000000001	
[2020.11.24 11:29:56 / lib_ea_2.mqh:348]	29249712	76.441	76.431	0.04	0.08	76.39100000000001	76.511	
[2020.11.24 11:34:58 / lib_ea_2.mqh:348]	29249748	76.45399999999999	76.443	0.04	0.08	76.40300000000001	76.523	
[2020.11.24 11:39:56 / lib_ea_2.mqh:348]	29249771	76.453	76.443	0.04	0.08	76.40300000000001	76.523	
[2020.11.24 11:44:56 / lib_ea_2.mqh:348]	29249811	76.465	76.452	0.04	0.08	76.41200000000001	76.532	
[2020.11.24 11:49:56 / lib_ea_2.mqh:348]	29249838	76.467	76.45699999999999	0.04	0.08	76.417	76.53700000000001	
[2020.11.24 11:54:57 / lib_ea_2.mqh:348]	29249901	76.483	76.473	0.04	0.08	76.43300000000001	76.553	
[2020.11.24 11:59:58 / lib_ea_2.mqh:348]	29249936	76.473	76.462	0.04	0.08	76.422	76.542	
[2020.11.24 12:04:57 / lib_ea_2.mqh:348]	29249975	76.447	76.437	0.04	0.08	76.39700000000001	76.517	
[2020.11.24 12:09:56 / lib_ea_2.mqh:348]	29249991	76.46899999999999	76.458	0.04	0.08	76.41800000000001	76.538	
[2020.11.24 12:14:56 / lib_ea_2.mqh:348]	29250021	76.461	76.452	0.04	0.08	76.41200000000001	76.532	
[2020.11.24 12:20:00 / lib_ea_2.mqh:348]	29250057	76.489	76.479	0.04	0.08	76.43899999999999	76.559	
[2020.11.24 12:24:56 / lib_ea_2.mqh:348]	29250073	76.489	76.47799999999999	0.04	0.08	76.438	76.55800000000001	
[2020.11.24 12:29:56 / lib_ea_2.mqh:348]	29250089	76.479	76.468	0.04	0.08	76.428	76.548	
[2020.11.24 12:34:56 / lib_ea_2.mqh:348]	29250107	76.514	76.502	0.04	0.08	76.462	76.58199999999999	
[2020.11.24 12:40:02 / lib_ea_2.mqh:348]	29250130	76.518	76.511	0.04	0.08	76.471	76.59099999999999	
[2020.11.24 12:44:56 / lib_ea_2.mqh:348]	29250150	76.524	76.514	0.04	0.08	76.474	76.59399999999999	
[2020.11.24 12:49:56 / lib_ea_2.mqh:348]	29250192	76.48999999999999	76.479	0.04	0.08	76.43899999999999	76.559	
[2020.11.24 12:55:00 / lib_ea_2.mqh:348]	29250211	76.488	76.479	0.04	0.08	76.43899999999999	76.559	
[2020.11.24 12:59:56 / lib_ea_2.mqh:348]	29250241	76.502	76.49299999999999	0.04	0.08	76.453	76.57299999999999	
[2020.11.24 13:04:56 / lib_ea_2.mqh:348]	29250265	76.506	76.495	0.04	0.08	76.455	76.575	
[2020.11.24 13:10:00 / lib_ea_2.mqh:348]	29250278	76.489	76.48099999999999	0.04	0.08	76.441	76.56100000000001	
[2020.11.24 13:15:02 / lib_ea_2.mqh:348]	29250296	76.491	76.483	0.04	0.08	76.443	76.563	
[2020.11.24 13:20:03 / lib_ea_2.mqh:348]	29250313	76.468	76.458	0.04	0.08	76.41800000000001	76.538	
[2020.11.24 13:24:57 / lib_ea_2.mqh:348]	29250324	76.476	76.465	0.04	0.08	76.425	76.545	
[2020.11.24 13:29:57 / lib_ea_2.mqh:348]	29250337	76.468	76.458	0.04	0.08	76.41800000000001	76.538	
[2020.11.24 13:35:04 / lib_ea_2.mqh:348]	29250355	76.461	76.453	0.04	0.08	76.413	76.533	
[2020.11.24 13:39:56 / lib_ea_2.mqh:348]	29250369	76.464	76.45699999999999	0.04	0.08	76.417	76.53700000000001	
[2020.11.24 13:44:56 / lib_ea_2.mqh:348]	29250384	76.489	76.479	0.04	0.08	76.43899999999999	76.559	
[2020.11.24 13:50:00 / lib_ea_2.mqh:348]	29250425	76.46899999999999	76.462	0.04	0.08	76.422	76.542	
