[2020.11.24 10:41:52 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201124_104152).(tickets-data).log

[2020.11.24 10:41:52 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.24 11:34:58 / lib_ea_2.mqh:2416]	29249748	2020.11.24 04:35:00	76.333	76.46899999999999	76.44	76.39100000000001	76.41	76.376	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	-0.002	0.135	-0.038	-0.05	0.018	-0.034	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	-1	4	-4	-4	2	-4	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	54.01198	55.76735	58.89228	53.7267	50.64326	46.24238	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	60.55293	71.66865	67.40528999999999	60.95597	62.42344	58.29622	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	1.271	5.10485	4.2568	1.4673	2.34135	1.0452	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	3	1	2	3	2	3	3	3	3	4	3	4	3	4	4	3	3	2	2	2	
[2020.11.24 11:39:56 / lib_ea_2.mqh:2416]	29249771	2020.11.24 04:40:00	76.46899999999999	76.44	76.39100000000001	76.41	76.376	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	0.135	-0.038	-0.05	0.018	-0.034	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	4	-4	-4	2	-4	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	55.76735	58.89228	53.7267	50.64326	46.24238	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	71.66865	67.40528999999999	60.95597	62.42344	58.29622	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	5.10485	4.2568	1.4673	2.34135	1.0452	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	1	2	3	2	3	3	3	3	4	3	4	3	4	4	3	3	2	2	2	2	
[2020.11.24 11:44:56 / lib_ea_2.mqh:2416]	29249811	2020.11.24 04:45:00	76.44	76.39100000000001	76.41	76.376	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-0.038	-0.05	0.018	-0.034	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	-4	-4	2	-4	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	58.89228	53.7267	50.64326	46.24238	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	67.40528999999999	60.95597	62.42344	58.29622	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	4.2568	1.4673	2.34135	1.0452	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	2	3	2	3	3	3	3	4	3	4	3	4	4	3	3	2	2	2	2	2	
[2020.11.24 11:49:56 / lib_ea_2.mqh:2416]	29249838	2020.11.24 04:50:00	76.39100000000001	76.41	76.376	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	-0.05	0.018	-0.034	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	-4	2	-4	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	53.7267	50.64326	46.24238	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	60.95597	62.42344	58.29622	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	1.4673	2.34135	1.0452	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	3	2	3	3	3	3	4	3	4	3	4	4	3	3	2	2	2	2	2	2	
[2020.11.24 11:54:57 / lib_ea_2.mqh:2416]	29249901	2020.11.24 04:55:00	76.41	76.376	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	0.018	-0.034	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	2	-4	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	50.64326	46.24238	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	62.42344	58.29622	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	2.34135	1.0452	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	2	3	3	3	3	4	3	4	3	4	4	3	3	2	2	2	2	2	2	2	
[2020.11.24 11:59:58 / lib_ea_2.mqh:2416]	29249936	2020.11.24 05:00:00	76.376	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-0.034	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-4	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	46.24238	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	58.29622	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	1.0452	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	3	3	3	3	4	3	4	3	4	4	3	3	2	2	2	2	2	2	2	2	
[2020.11.24 12:04:57 / lib_ea_2.mqh:2416]	29249975	2020.11.24 05:05:00	76.377	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	0.002	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	1	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	46.11955	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	58.38141	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	1.968	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	3	3	3	4	3	4	3	4	4	3	3	2	2	2	2	2	2	2	2	3	
[2020.11.24 12:09:56 / lib_ea_2.mqh:2416]	29249991	2020.11.24 05:10:00	76.376	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-0.001	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-1	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	50.88032	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	58.25614	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	2.0792	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	3	3	4	3	4	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	
[2020.11.24 12:14:56 / lib_ea_2.mqh:2416]	29250021	2020.11.24 05:15:00	76.364	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-0.012	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	-2	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	48.41964	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	56.71888	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	1.94925	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	3	4	3	4	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	3	
[2020.11.24 12:20:00 / lib_ea_2.mqh:2416]	29250057	2020.11.24 05:20:00	76.354	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-0.01	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-2	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	42.05929	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	55.43569	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	0.99855	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	4	3	4	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	3	2	
[2020.11.24 12:24:56 / lib_ea_2.mqh:2416]	29250073	2020.11.24 05:25:00	76.38200000000001	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	0.028	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	3	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	46.74839	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	58.2215	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	1.2546	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	3	4	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	
[2020.11.24 12:29:56 / lib_ea_2.mqh:2416]	29250089	2020.11.24 05:30:00	76.374	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-0.008	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	-1	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	50.85397	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	57.1471	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	1.53335	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	4	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	
[2020.11.24 12:34:56 / lib_ea_2.mqh:2416]	29250107	2020.11.24 05:35:00	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	
[2020.11.24 12:40:02 / lib_ea_2.mqh:2416]	29250130	2020.11.24 05:35:00	76.38	76.352	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	0.005	-0.028	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	1	-3	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	46.51659	42.16784	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	57.76244	53.95647	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	1.0224	0.23325	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	3	4	4	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	
[2020.11.24 12:44:56 / lib_ea_2.mqh:2416]	29250150	2020.11.24 05:45:00	76.372	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	0.02	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	3	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	42.06531	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	56.12986	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	-0.1445	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	4	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	
[2020.11.24 12:49:56 / lib_ea_2.mqh:2416]	29250192	2020.11.24 05:50:00	76.408	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	0.035	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	4	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	42.11735	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	59.73137	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	0.51615	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	
[2020.11.24 12:55:00 / lib_ea_2.mqh:2416]	29250211	2020.11.24 05:55:00	76.414	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	0.006	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	1	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	45.83775	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	60.30311	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	0.667	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	
[2020.11.24 12:59:56 / lib_ea_2.mqh:2416]	29250241	2020.11.24 06:00:00	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	
