[2020.11.27 11:52:55 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201127_115255).(tickets-data).log

[2020.11.27 11:52:55 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.27 12:44:53 / lib_ea_2.mqh:3176]	29285330	2020.11.27 05:45:00	76.512	76.545	76.539	76.571	76.563	76.59999999999999	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	-1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-0.031	0.034	-0.006	0.027	-0.007	0.038	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-4	4	-1	3	-1	4	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	28.53543	32.26809	34.21309	37.97042	41.67475	47.17066	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	31.45405	38.43713	37.70204	43.74223	42.65392	48.84959	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	-2.7324	-1.23825	-1.70885	-1.06015	-1.1342	-0.5661	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	5	4	4	3	3	2	1	1	1	2	2	2	2	2	3	2	3	3	3	3	11	10	1.1	76.64	3	1	76.511	4	19	
[2020.11.27 12:49:50 / lib_ea_2.mqh:3176]	29285346	2020.11.27 05:50:00	76.545	76.539	76.571	76.563	76.59999999999999	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	0.034	-0.006	0.027	-0.007	0.038	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	4	-1	3	-1	4	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	32.26809	34.21309	37.97042	41.67475	47.17066	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	38.43713	37.70204	43.74223	42.65392	48.84959	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	-1.23825	-1.70885	-1.06015	-1.1342	-0.5661	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	4	4	3	3	2	1	1	1	2	2	2	2	2	3	2	3	3	3	3	3	11	10	1.1	76.64	3	2	76.511	4	20	
[2020.11.27 12:54:58 / lib_ea_2.mqh:3176]	29285368	2020.11.27 05:55:00	76.539	76.571	76.563	76.59999999999999	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-0.006	0.027	-0.007	0.038	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-1	3	-1	4	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	34.21309	37.97042	41.67475	47.17066	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	37.70204	43.74223	42.65392	48.84959	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	-1.70885	-1.06015	-1.1342	-0.5661	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	4	3	3	2	1	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	11	10	1.1	76.64	3	3	76.539	4	20	
[2020.11.27 12:59:50 / lib_ea_2.mqh:3176]	29285399	2020.11.27 06:00:00	76.571	76.563	76.59999999999999	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	0.027	-0.007	0.038	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	3	-1	4	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	37.97042	41.67475	47.17066	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	43.74223	42.65392	48.84959	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	-1.06015	-1.1342	-0.5661	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	3	3	2	1	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	4	11	10	1.1	76.64	3	4	76.544	3	20	
[2020.11.27 13:04:50 / lib_ea_2.mqh:3176]	29285482	2020.11.27 06:05:00	76.563	76.59999999999999	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-0.007	0.038	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	-1	4	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	41.67475	47.17066	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	42.65392	48.84959	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	-1.1342	-0.5661	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	3	2	1	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	11	10	1.1	76.64	3	5	76.562	2	19	
[2020.11.27 13:09:56 / lib_ea_2.mqh:3176]	29285498	2020.11.27 06:10:00	76.59999999999999	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	0.038	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	4	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	47.17066	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	48.84959	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	-0.5661	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	2	1	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	3	12	9	1.333	76.64	3	6	76.562	2	20	
[2020.11.27 13:14:51 / lib_ea_2.mqh:3176]	29285530	2020.11.27 06:15:00	76.625	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	0.024	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	3	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	51.27965	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	52.49962	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	-0.13855	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	1	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	3	2	12	9	1.333	76.64	2	1	76.601	1	20	
[2020.11.27 13:19:52 / lib_ea_2.mqh:3176]	29285556	2020.11.27 06:20:00	76.619	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	-0.006	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	-1	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	56.23367	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	51.56995	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	0.1904	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	3	2	2	12	9	1.333	76.645	2	1	76.607	4	5	
[2020.11.27 13:24:49 / lib_ea_2.mqh:3176]	29285568	2020.11.27 06:25:00	76.624	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	0.006	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	1	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	57.64267	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	52.31073	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	0.7081	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	1	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	3	2	2	2	13	8	1.625	76.648	2	1	76.607	4	6	
[2020.11.27 13:29:51 / lib_ea_2.mqh:3176]	29285585	2020.11.27 06:30:00	76.62	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	-0.005	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	-1	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	62.53639	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	51.6455	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	0.6058	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	2	2	2	2	2	3	2	3	3	3	3	3	3	4	4	3	2	2	2	1	13	8	1.625	76.65600000000001	1	1	76.607	4	7	
[2020.11.27 13:34:50 / lib_ea_2.mqh:3176]	29285602	2020.11.27 06:35:00	76.619	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-0.002	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-1	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	57.89133	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	51.47324	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	0.5639999999999999	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	2	2	2	2	3	2	3	3	3	3	3	3	4	4	3	2	2	2	1	1	14	7	2	76.663	1	1	76.607	4	8	
[2020.11.27 13:40:01 / lib_ea_2.mqh:3176]	29285624	2020.11.27 06:40:00	76.627	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	0.008	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	1	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	63.8352	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	52.799	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	1.2194	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	2	2	2	3	2	3	3	3	3	3	3	4	4	3	2	2	2	1	1	2	14	7	2	76.663	1	2	76.607	4	9	
[2020.11.27 13:44:54 / lib_ea_2.mqh:3176]	29285644	2020.11.27 06:45:00	76.63800000000001	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	0.011	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	2	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	63.8143	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	54.59446	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	0.9595	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	2	2	3	2	3	3	3	3	3	3	4	4	3	2	2	2	1	1	2	2	13	8	1.625	76.663	1	3	76.607	4	10	
[2020.11.27 13:49:49 / lib_ea_2.mqh:3176]	29285657	2020.11.27 06:50:00	76.63800000000001	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-0.001	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-1	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	62.73787	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	54.59446	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	0.69915	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	2	3	2	3	3	3	3	3	3	4	4	3	2	2	2	1	1	2	2	2	13	8	1.625	76.672	2	1	76.607	4	11	
[2020.11.27 13:54:50 / lib_ea_2.mqh:3176]	29285664	2020.11.27 06:55:00	76.61199999999999	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-0.026	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-3	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	63.60043	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	49.64837	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	0.6432	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	3	2	3	3	3	3	3	3	4	4	3	2	2	2	1	1	2	2	2	3	13	8	1.625	76.673	3	1	76.607	4	12	
[2020.11.27 13:59:50 / lib_ea_2.mqh:3176]	29285679	2020.11.27 07:00:00	76.629	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	1	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	0.017	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	2	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	69.5582	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	52.60372	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	0.73125	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	2	3	3	3	3	3	3	4	4	3	2	2	2	1	1	2	2	2	3	3	13	8	1.625	76.673	3	2	76.607	4	13	
[2020.11.27 14:04:50 / lib_ea_2.mqh:3176]	29285720	2020.11.27 07:05:00	76.621	76.629	76.627	76.64	76.61199999999999	76.624	76.607	76.616	76.626	76.64	76.645	76.648	76.65600000000001	76.663	76.657	76.65600000000001	76.672	76.654	76.65300000000001	76.649	-1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-0.008999999999999999	0.008999999999999999	-0.003	0.012	-0.027	0.012	-0.015	0.008	0.008	0.013	0.004	0.003	0.008	0.006	-0.004	-0.003	0.016	-0.019	-0.001	-0.004	-1	1	-1	2	-3	2	-2	1	1	2	1	1	1	1	-1	-1	2	-2	-1	-1	69.05956	67.72727999999999	67.81514	73.17247	75.18862	75.04850999999999	69.65213	65.65858	64.70729	63.75556	64.39474	60.11238	64.32671000000001	64.55741999999999	68.80835	65.19025000000001	64.64951000000001	61.07083	62.27881	57.54102	51.11751	52.52929	52.13306	54.48223	49.0271	51.23004	48.12828	49.82134	51.66646	54.15096	55.02017	55.55237	56.98113	58.21817	56.7459	56.49525	59.50757	54.99795	54.75529	53.75662	0.5859	1.19635	0.7906	1.35315	0.875	0.6715	0.8024	0.32625	0.3024	0.446	0.236	0.29725	0.2368	0.5590000000000001	0.2983	0.1276	0.2397	0.0936	0.2583	0.168	3	3	3	3	3	3	4	4	3	2	2	2	1	1	2	2	2	3	3	3	12	9	1.333	76.673	3	3	76.607	4	14	
